label	x	y	start	end	duration
fixation	23.597009392345647	52.092436131309064	1565624802150000.0	1565624802330000.0	180.0
saccade	23.53494763374329	51.39700472354889	1565624802310000.0	1565624802320000.0	10.0
fixation	23.654937457579837	51.893566434200004	1565624802330000.0	1565624802460000.0	130.0
saccade	23.970868438482285	52.23200023174286	1565624802440000.0	1565624802450000.0	10.0
fixation	23.358401994813573	52.00364643877203	1565624802460000.0	1565624802570000.0	110.0
saccade	13.592100143432615	42.76603013277054	1565624802880000.0	1565624803020000.0	140.0
fixation	12.478256682780655	42.437101968310095	1565624803030000.0	1565624803260000.0	230.0
saccade	22.18392491340637	50.62672793865204	1565624803260000.0	1565624803320000.0	60.0
fixation	21.842057059208557	51.16959253946939	1565624803330000.0	1565624803480000.0	150.0
saccade	20.752412825822827	51.71081721782684	1565624803480000.0	1565624803520000.0	40.0
fixation	18.06673625750201	53.215313383511145	1565624803530000.0	1565624803670000.0	140.0
saccade	13.178744912147524	19.31115835905075	1565624803710000.0	1565624803790000.0	80.0
fixation	12.888751275116398	19.463610192460397	1565624803810000.0	1565624804140000.0	330.0
saccade	28.82922738790512	13.880386203527449	1565624804320000.0	1565624804450000.0	130.0
fixation	28.047639557293486	13.388283710394587	1565624804460000.0	1565624804600000.0	140.0
saccade	55.25018572807312	24.84604120254517	1565624805150000.0	1565624805380000.0	230.0
fixation	55.316442038331715	25.462145837289945	1565624805390000.0	1565624805540000.0	150.0
saccade	55.49773871898651	31.077100336551666	1565624805520000.0	1565624805550000.0	30.0
fixation	55.90097081093561	37.15304271096275	1565624805560000.0	1565624805780000.0	220.0
saccade	56.03246986865997	37.722019851207726	1565624805760000.0	1565624805770000.0	10.0
fixation	55.87502100637981	37.40154313189642	1565624805780000.0	1565624805930000.0	150.0
saccade	55.59820234775543	42.61677861213685	1565624805940000.0	1565624805980000.0	40.0
fixation	55.24700805544853	48.271912056952715	1565624805990000.0	1565624806160000.0	170.0
saccade	54.9711138010025	48.57514053583145	1565624806140000.0	1565624806150000.0	10.0
fixation	54.42424863576889	50.51524953709709	1565624806160000.0	1565624806350000.0	190.0
saccade	57.57469832897186	50.91677308082581	1565624806350000.0	1565624806380000.0	30.0
fixation	57.528556747870006	50.811276246200904	1565624806390000.0	1565624806500000.0	110.0
saccade	55.52098751068115	63.87244164943695	1565624806590000.0	1565624806670000.0	80.0
fixation	55.37409219476911	63.856113784843025	1565624806680000.0	1565624806870000.0	190.0
saccade	55.59938251972199	63.98024559020996	1565624806850000.0	1565624806860000.0	10.0
fixation	55.449097806757145	64.8180823434483	1565624806870000.0	1565624806980000.0	110.0
saccade	56.0560941696167	77.29617953300477	1565624806970000.0	1565624807000000.0	30.0
fixation	56.157615551581756	77.44255914137914	1565624807010000.0	1565624807150000.0	140.0
saccade	55.53895235061646	76.00788176059724	1565624807190000.0	1565624807210000.0	20.0
fixation	55.22590378920236	76.16595029830933	1565624807220000.0	1565624807350000.0	130.0
saccade	55.118659138679504	76.45108699798584	1565624807320000.0	1565624807340000.0	20.0
fixation	54.194345163262405	75.96553823222284	1565624807350000.0	1565624807590000.0	240.0
saccade	70.62321603298187	69.58682537078857	1565624807860000.0	1565624807990000.0	130.0
fixation	70.12031430547887	69.82950080524792	1565624808000000.0	1565624808110000.0	110.0
saccade	8.014822006225586	18.04197281599045	1565624808250000.0	1565624808360000.0	110.0
fixation	7.993539373079937	18.00088991721471	1565624808370000.0	1565624808520000.0	150.0
saccade	9.273989126086237	15.575603395700455	1565624808510000.0	1565624808530000.0	20.0
fixation	9.919770356071623	14.36103956871911	1565624808550000.0	1565624808750000.0	200.0
saccade	9.551940113306047	12.18889094889164	1565624808720000.0	1565624808750000.0	30.0
fixation	8.224962107264078	8.644781720179777	1565624808760000.0	1565624809030000.0	270.0
saccade	33.85869562625885	16.77292287349701	1565624809100000.0	1565624809180000.0	80.0
fixation	33.82016020385843	16.658218204975125	1565624809190000.0	1565624809390000.0	200.0
saccade	36.338278651237495	18.102619796991352	1565624809380000.0	1565624809410000.0	30.0
fixation	39.791053964903476	19.412736084900406	1565624809420000.0	1565624809830000.0	410.0
saccade	39.826828241348274	20.30466049909592	1565624809880000.0	1565624809900000.0	20.0
fixation	39.80634284741951	20.760698390729498	1565624809910000.0	1565624810270000.0	360.0
saccade	39.67075794935226	21.414405107498172	1565624810410000.0	1565624810470000.0	60.0
fixation	39.48180065913634	21.435108442198146	1565624810480000.0	1565624810590000.0	110.0
saccade	39.31303471326828	21.255169808864594	1565624810590000.0	1565624810610000.0	20.0
fixation	40.67727242197309	22.720348036714963	1565624810620000.0	1565624810770000.0	150.0
saccade	40.47248661518097	22.771813720464703	1565624810740000.0	1565624810760000.0	20.0
fixation	40.519257262349136	23.434532775233194	1565624810770000.0	1565624811020000.0	250.0
saccade	42.05467998981476	23.54767471551895	1565624811100000.0	1565624811130000.0	30.0
fixation	42.01703928411007	23.63337343558669	1565624811140000.0	1565624811310000.0	170.0
saccade	28.85229587554932	28.656119108200073	1565624811340000.0	1565624811480000.0	140.0
fixation	30.112851361433663	24.10179863373439	1565624811490000.0	1565624811640000.0	150.0
saccade	40.025782585144036	20.023567974567413	1565624811630000.0	1565624811680000.0	50.0
fixation	39.98368572105061	19.86165026372129	1565624811690000.0	1565624811800000.0	110.0
saccade	39.86992835998535	20.600240677595142	1565624811820000.0	1565624811850000.0	30.0
fixation	39.91486091505397	21.2670467116616	1565624811870000.0	1565624811980000.0	110.0
saccade	40.05050659179688	20.150299370288852	1565624812180000.0	1565624812230000.0	50.0
fixation	39.663509795298936	20.106769639712116	1565624812240000.0	1565624812380000.0	140.0
saccade	39.680686593055725	21.80156037211418	1565624812380000.0	1565624812400000.0	20.0
fixation	39.65850710868835	20.1152603328228	1565624812410000.0	1565624812620000.0	210.0
saccade	48.97249042987824	13.262414932250975	1565624812680000.0	1565624812730000.0	50.0
fixation	49.188280637775144	13.98392500621932	1565624812740000.0	1565624812890000.0	150.0
saccade	91.4271891117096	4.911978915333748	1565624812910000.0	1565624813000000.0	90.0
fixation	91.15627424584494	4.088026613721417	1565624813010000.0	1565624813200000.0	190.0
saccade	93.3023065328598	3.735349047929049	1565624813190000.0	1565624813210000.0	20.0
fixation	97.08007309171889	5.031853386511405	1565624813220000.0	1565624813410000.0	190.0
saccade	96.6722160577774	5.276989936828613	1565624813390000.0	1565624813400000.0	10.0
fixation	97.28273632733719	4.475730659602129	1565624813410000.0	1565624813650000.0	240.0
saccade	38.664451241493225	17.634540051221848	1565624814190000.0	1565624814400000.0	210.0
fixation	38.51129891616957	19.384395810110227	1565624814410000.0	1565624814550000.0	140.0
saccade	39.69905525445938	19.795938581228253	1565624814590000.0	1565624814630000.0	40.0
fixation	39.470618692311376	20.99627263166688	1565624814640000.0	1565624814750000.0	110.0
saccade	99.63353276252748	2.0232977345585823	1565624818410000.0	1565624819410000.0	1000.0
fixation	100.27948995431265	0.8425346336419656	1565624819420000.0	1565624819650000.0	230.0
saccade	56.840690970420845	23.09020012617111	1565624820310000.0	1565624820910000.0	600.0
fixation	56.14469837058674	25.549921799789768	1565624820920000.0	1565624821030000.0	110.0
saccade	56.085720658302314	22.8540800511837	1565624821080000.0	1565624821120000.0	40.0
fixation	55.587030269882895	23.643639141863044	1565624821130000.0	1565624821240000.0	110.0
saccade	36.88984960317612	29.211018979549408	1565624821290000.0	1565624821360000.0	70.0
fixation	36.97933879765597	29.96959605000236	1565624821370000.0	1565624821480000.0	110.0
saccade	33.19845199584961	25.092926621437073	1565624821480000.0	1565624821520000.0	40.0
fixation	32.396663427352905	23.901206006606422	1565624821530000.0	1565624821690000.0	160.0
saccade	34.9551260471344	26.477112621068954	1565624821740000.0	1565624821780000.0	40.0
fixation	34.76527400992133	26.62989084016193	1565624821790000.0	1565624821900000.0	110.0
saccade	8.314719051122665	12.446247041225432	1565624822080000.0	1565624822170000.0	90.0
fixation	8.575714907298485	11.816005470852055	1565624822180000.0	1565624822300000.0	120.0
saccade	9.414324536919594	10.161368176341057	1565624822420000.0	1565624822470000.0	50.0
fixation	9.277231929202877	9.550104414423307	1565624822480000.0	1565624822670000.0	190.0
saccade	9.18109118938446	10.05602553486824	1565624822670000.0	1565624822690000.0	20.0
fixation	8.951678375403086	8.641302035678	1565624822700000.0	1565624823150000.0	450.0
saccade	12.341194599866867	6.801300495862961	1565624823370000.0	1565624823570000.0	200.0
fixation	11.836296433339946	12.161300590504773	1565624823580000.0	1565624823820000.0	240.0
saccade	11.703318357467651	12.1833436191082	1565624823800000.0	1565624823810000.0	10.0
fixation	11.291182250715792	12.356774136424065	1565624823820000.0	1565624823990000.0	170.0
saccade	6.884291395545006	7.1719804778695115	1565624824010000.0	1565624824040000.0	30.0
fixation	6.836139353422017	7.1026643594870205	1565624824050000.0	1565624824190000.0	140.0
saccade	0.2007040893658996	3.7667468190193176	1565624824430000.0	1565624824920000.0	490.0
fixation	4.491096442299231	22.171149456075263	1565624824930000.0	1565624825960000.0	1030.0
saccade	52.02099084854126	10.822371393442154	1565624826480000.0	1565624826610000.0	130.0
fixation	51.93681575003124	11.851140980919206	1565624826620000.0	1565624826850000.0	230.0
saccade	43.95796954631805	191.8273389339447	1565624828750000.0	1565624829180000.0	430.0
fixation	118.94493286426253	51.361186917011544	1565624830260000.0	1565624831240000.0	980.0
saccade	22.52757027745247	29.77728098630905	1565624831400000.0	1565624831500000.0	100.0
fixation	22.647660970687863	29.030840198198952	1565624831510000.0	1565624831670000.0	160.0
saccade	11.192925274372099	14.784324914216995	1565624831660000.0	1565624831710000.0	50.0
fixation	9.929083759586016	12.207347353299461	1565624831720000.0	1565624831880000.0	160.0
saccade	11.473698914051054	10.351271554827688	1565624832000000.0	1565624832070000.0	70.0
fixation	6.66551777560796	9.44424229008811	1565624832080000.0	1565624832220000.0	140.0
saccade	6.370785273611546	8.990173786878586	1565624832200000.0	1565624832210000.0	10.0
fixation	6.222169089596719	8.520413609221578	1565624832220000.0	1565624832570000.0	350.0
saccade	6.213068217039107	8.1690464168787	1565624832580000.0	1565624832600000.0	20.0
fixation	6.085860325644415	8.023189070324102	1565624832610000.0	1565624832730000.0	120.0
saccade	52.074065804481506	204.30734157562256	1565624833460000.0	1565624833890000.0	430.0
fixation	52.29651467366652	202.1870802749287	1565624833900000.0	1565624834010000.0	110.0
saccade	51.294898986816406	201.42428874969482	1565624835000000.0	1565624835500000.0	500.0
fixation	50.75255918006103	201.2374763687452	1565624835510000.0	1565624835640000.0	130.0
saccade	50.69354027509689	201.30788683891296	1565624835610000.0	1565624835620000.0	10.0
fixation	50.39310803016028	201.90305766605198	1565624835640000.0	1565624835860000.0	220.0
saccade	50.15961676836014	199.47896003723145	1565624836500000.0	1565624836630000.0	130.0
fixation	55.28150525960054	203.05672179568901	1565624836650000.0	1565624836760000.0	110.0
saccade	40.615630149841316	213.73993158340454	1565624836970000.0	1565624837120000.0	150.0
fixation	40.26208871177265	214.2273690019335	1565624837130000.0	1565624837280000.0	150.0
saccade	30.615541338920593	212.52633333206177	1565624837450000.0	1565624837530000.0	80.0
fixation	31.048913164572287	211.84609478170222	1565624837550000.0	1565624837660000.0	110.0
saccade	42.42327958345413	208.13835859298703	1565624838040000.0	1565624838270000.0	230.0
fixation	41.81063037652235	207.37376579871543	1565624838280000.0	1565624838410000.0	130.0
saccade	41.429857909679406	207.86625146865845	1565624838420000.0	1565624838440000.0	20.0
fixation	41.74852867921194	204.80455319086707	1565624838460000.0	1565624838610000.0	150.0
saccade	41.9506773352623	206.03187084198	1565624838620000.0	1565624838640000.0	20.0
fixation	41.522115604443975	207.9113841056824	1565624838660000.0	1565624838770000.0	110.0
saccade	41.586889326572425	208.2902550697327	1565624838830000.0	1565624838870000.0	40.0
fixation	41.55728705227375	207.96281769871712	1565624838880000.0	1565624839040000.0	160.0
saccade	35.65060347318649	205.83069324493408	1565624839040000.0	1565624839100000.0	60.0
fixation	36.28340750932694	208.2088589668274	1565624839110000.0	1565624839270000.0	160.0
saccade	29.498565196990967	217.8201198577881	1565624839430000.0	1565624839570000.0	140.0
fixation	29.722857077916466	217.45861371358242	1565624839580000.0	1565624839730000.0	150.0
saccade	13.669878616929054	204.6517372131348	1565624839930000.0	1565624840090000.0	160.0
fixation	13.593576619258295	204.08646922845108	1565624840100000.0	1565624840230000.0	130.0
saccade	38.786816596984856	204.1173458099365	1565624842950000.0	1565624843840000.0	890.0
fixation	38.73408250510693	203.79688441753387	1565624843850000.0	1565624843970000.0	120.0
saccade	6.705107167363168	6.890291906893253	1565624846930000.0	1565624848360000.0	1430.0
fixation	6.677169522101228	7.44250848550688	1565624848370000.0	1565624848480000.0	110.0
saccade	6.578221172094345	8.011525869369509	1565624848460000.0	1565624848470000.0	10.0
fixation	6.767783019887774	10.194047991382448	1565624848480000.0	1565624848740000.0	260.0
saccade	7.979265600442886	21.72871530056	1565624848660000.0	1565624848770000.0	110.0
fixation	8.553384089221558	16.666980149845287	1565624848780000.0	1565624848900000.0	120.0
saccade	8.591193333268166	16.206936538219455	1565624848880000.0	1565624848890000.0	10.0
fixation	8.558899979107082	16.15248448215425	1565624848900000.0	1565624849070000.0	170.0
saccade	11.772531643509865	20.36706656217575	1565624849070000.0	1565624849100000.0	30.0
fixation	11.40876988378855	20.057651629814735	1565624849110000.0	1565624849250000.0	140.0
saccade	11.003828793764114	20.60512900352478	1565624849270000.0	1565624849300000.0	30.0
fixation	10.412162231902279	25.353847381969288	1565624849310000.0	1565624849440000.0	130.0
saccade	10.062279552221296	25.210128724575046	1565624849410000.0	1565624849430000.0	20.0
fixation	10.229034642023699	25.70861540734768	1565624849440000.0	1565624849580000.0	140.0
saccade	26.110592484474182	21.983638405799862	1565624849610000.0	1565624849670000.0	60.0
fixation	26.161517338319253	22.7051243185997	1565624849680000.0	1565624849790000.0	110.0
saccade	27.11385935544968	24.53007996082306	1565624849780000.0	1565624849800000.0	20.0
fixation	28.962986047069236	25.14826351155837	1565624849810000.0	1565624849940000.0	130.0
saccade	36.397930979728706	25.92112049460411	1565624849950000.0	1565624849990000.0	40.0
fixation	36.35152835737575	26.656952297145672	1565624850000000.0	1565624850110000.0	110.0
saccade	36.26699447631836	26.666651666164398	1565624850090000.0	1565624850100000.0	10.0
fixation	37.06743363291025	26.241167029365894	1565624850110000.0	1565624850280000.0	170.0
saccade	10.403161123394968	7.871372252702713	1565624850770000.0	1565624851260000.0	490.0
fixation	10.499934549443424	8.744608424603939	1565624851270000.0	1565624851430000.0	160.0
saccade	10.439301654696463	9.388833865523338	1565624851490000.0	1565624851550000.0	60.0
fixation	10.188688710331915	9.081751746790747	1565624851560000.0	1565624851700000.0	140.0
