	right_pupil_validity	right_gaze_point_on_display_area	left_gaze_origin_validity	system_time_stamp	right_gaze_origin_in_user_coordinate_system	left_gaze_point_in_user_coordinate_system	left_gaze_origin_in_user_coordinate_system	left_pupil_validity	right_pupil_diameter	left_gaze_origin_in_trackbox_coordinate_system	right_gaze_point_in_user_coordinate_system	left_pupil_diameter	right_gaze_origin_validity	left_gaze_point_validity	right_gaze_point_validity	left_gaze_point_on_display_area	right_gaze_origin_in_trackbox_coordinate_system	device_time_stamp
21	1	(0.0984504446387291, 0.424731969833374)	1	1565623350720000.0	(1.930763602256775, 72.07653045654297, 707.8960571289062)	(-228.39398193359375, 189.83309936523438, 61.047706604003906)	(-61.88172912597656, 69.64189910888672, 704.90771484375)	1.0	4.57325744629	(0.6190285682678223, 0.316196471452713, 0.6220748424530029)	(-239.72509765625, 198.39495849609375, 64.16397094726562)	3.5598144531199996	1.0	1.0	1.0	(0.11743059009313583, 0.45186418294906616)	(0.4899185001850128, 0.3111662268638611, 0.6231170892715454)	1947688728.0
22	1	(0.09708577394485474, 0.42887911200523376)	1	1565623350730000.0	(1.9734280109405518, 72.29241943359375, 708.0897827148438)	(-227.10992431640625, 188.7705078125, 60.66095733642578)	(-61.80987548828125, 69.89531707763672, 705.138916015625)	1.0	4.56500244141	(0.6188396215438843, 0.3155762553215027, 0.6225705742835999)	(-240.53981018066406, 197.08628845214844, 63.68763732910156)	3.5569610595699994	1.0	1.0	1.0	(0.119581438601017, 0.45523151755332947)	(0.4898315370082855, 0.31063979864120483, 0.6235466599464417)	1947699831.0
23	1	(0.1014159619808197, 0.43782180547714233)	1	1565623350740000.0	(1.996848702430725, 72.34394073486328, 708.1154174804688)	(-226.00027465820312, 188.31198120117188, 60.49406051635742)	(-61.789276123046875, 69.95002746582031, 705.1666870117188)	1.0	4.55282592773	(0.6187924742698669, 0.3154364824295044, 0.6226326823234558)	(-237.9546661376953, 194.2642822265625, 62.66050720214844)	3.5490722656199996	1.0	1.0	1.0	(0.12144012004137039, 0.45668455958366394)	(0.48978391289711, 0.31050872802734375, 0.6236082911491394)	1947710934.0
24	1	(0.09923433512449265, 0.43906521797180176)	1	1565623350750000.0	(2.0051112174987793, 72.39956665039062, 708.1920166015625)	(-223.786865234375, 189.4119873046875, 60.89446258544922)	(-61.777244567871094, 69.98925018310547, 705.2293701171875)	1.0	4.47291564941	(0.6187566518783569, 0.31534773111343384, 0.6227626800537109)	(-239.2571258544922, 193.8719482421875, 62.5176887512207)	3.5179595947300006	1.0	1.0	1.0	(0.12514765560626984, 0.4531986117362976)	(0.4897671937942505, 0.3103804588317871, 0.6237719655036926)	1947722038.0
25	0	(nan, nan)	0	1565623350760000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1947733141.0
26	0	(nan, nan)	0	1565623350770000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1947744244.0
27	0	(nan, nan)	0	1565623350780000.0	(nan, nan, nan)	(nan, nan, nan)	(nan, nan, nan)	0.0		(nan, nan, nan)	(nan, nan, nan)		0.0	0.0	0.0	(nan, nan)	(nan, nan, nan)	1947755347.0
28	1	(0.031288135796785355, 0.6021202802658081)	0	1565623350800000.0	(2.3910233974456787, 71.90330505371094, 708.3637084960938)	(nan, nan, nan)	(nan, nan, nan)	0.0	3.9455871582	(nan, nan, nan)	(-279.82098388671875, 142.41819763183594, 43.79004669189453)		1.0	0.0	1.0	(nan, nan)	(0.48899582028388977, 0.31176429986953735, 0.6240153908729553)	1947766450.0
29	1	(-0.0019225355936214328, 0.6527413725852966)	1	1565623350810000.0	(2.385798215866089, 71.80474090576172, 708.3903198242188)	(-292.1891174316406, 91.5322494506836, 25.26910400390625)	(-61.13467788696289, 69.33250427246094, 705.460205078125)	1.0	3.85348510742	(0.6174262762069702, 0.31718572974205017, 0.6229807138442993)	(-299.6477355957031, 126.44412231445312, 37.97601318359375)	2.66030883789	1.0	1.0	1.0	(0.010571043938398361, 0.763375997543335)	(0.4890075922012329, 0.3120361864566803, 0.6240483522415161)	1947777553.0
30	1	(-0.02202034927904606, 0.6157997846603394)	1	1565623350820000.0	(2.3969595432281494, 71.74019622802734, 708.3892211914062)	(-292.1891174316406, 91.5322494506836, 25.26910400390625)	(-61.13467788696289, 69.33250427246094, 705.460205078125)	1.0	3.8952636718800004	(0.6174262762069702, 0.31718572974205017, 0.6229807138442993)	(-311.6461181640625, 138.1014404296875, 42.218929290771484)	2.66030883789	1.0	1.0	1.0	(0.010571043938398361, 0.763375997543335)	(0.48898574709892273, 0.3122093081474304, 0.6240333318710327)	1947788656.0
31	1	(-0.03397787734866142, 0.6188682317733765)	1	1565623350830000.0	(2.3982911109924316, 71.70361328125, 708.3949584960938)	(-261.4522399902344, 131.8902587890625, 39.958229064941406)	(-61.1346549987793, 69.23869323730469, 705.6271362304688)	1.0	3.88398742676	(0.6173983216285706, 0.31748268008232117, 0.6232934594154358)	(-318.7847900390625, 137.13314819335938, 41.86651611328125)	3.10018920898	1.0	1.0	1.0	(0.06205661967396736, 0.6354829668998718)	(0.48898354172706604, 0.3123091161251068, 0.6240373253822327)	1947799759.0
32	1	(-0.05381143465638161, 0.5573649406433105)	1	1565623350840000.0	(2.414614677429199, 71.63811492919922, 708.3875732421875)	(-250.8883819580078, 154.03773498535156, 48.019264221191406)	(-61.1236457824707, 69.18150329589844, 705.6067504882812)	1.0	3.9613494873	(0.6173803806304932, 0.31763142347335815, 0.6232401132583618)	(-330.62542724609375, 156.5411834716797, 48.930450439453125)	3.33042907715	1.0	1.0	1.0	(0.07975149154663086, 0.5652983784675598)	(0.4889512360095978, 0.31248313188552856, 0.6240096688270569)	1947810863.0
33	1	(0.08467084914445877, 0.40349292755126953)	1	1565623350850000.0	(2.354947090148926, 71.52269744873047, 708.451904296875)	(-251.44668579101562, 164.58766174316406, 51.8591194152832)	(-61.12394714355469, 69.17494201660156, 705.58740234375)	1.0	4.77781677246	(0.6173843741416931, 0.3176439702510834, 0.6232004165649414)	(-247.95150756835938, 205.09710693359375, 66.60337829589844)	3.41421508789	1.0	1.0	1.0	(0.07881629467010498, 0.5318660140037537)	(0.4890731871128082, 0.3128097951412201, 0.624113917350769)	1947821966.0
34	1	(0.07889021933078766, 0.4363052546977997)	1	1565623350860000.0	(2.347036600112915, 71.52629089355469, 708.5438842773438)	(-249.20706176757812, 184.02938842773438, 58.935367584228516)	(-61.12330627441406, 69.15510559082031, 705.583251953125)	1.0	4.624893188480001	(0.6173840761184692, 0.3176962435245514, 0.6231882572174072)	(-251.4025421142578, 194.74282836914062, 62.834720611572266)	3.56826782227	1.0	1.0	1.0	(0.08256777375936508, 0.47025585174560547)	(0.48908981680870056, 0.3128249943256378, 0.6242976188659668)	1947833069.0
35	1	(0.07532590627670288, 0.4403098225593567)	1	1565623350870000.0	(2.3430240154266357, 71.5151138305664, 708.5699462890625)	(-247.95590209960938, 185.08749389648438, 59.32048797607422)	(-61.12239074707031, 69.15702819824219, 705.6529541015625)	1.0	4.61067199707	(0.617370069026947, 0.3177095949649811, 0.6233266592025757)	(-253.5304412841797, 193.47915649414062, 62.374794006347656)	3.58477783203	1.0	1.0	1.0	(0.08466345071792603, 0.46690261363983154)	(0.4890982210636139, 0.31286200881004333, 0.6243472695350647)	1947844172.0
36	1	(0.07768101245164871, 0.45889154076576233)	1	1565623350880000.0	(2.35788893699646, 71.48060607910156, 708.6209106445312)	(-244.40225219726562, 177.38189697265625, 56.51588439941406)	(-61.107425689697266, 69.13494110107422, 705.6948852539062)	1.0	4.59182739258	(0.6173328161239624, 0.3177802860736847, 0.6234029531478882)	(-252.12445068359375, 187.61550903320312, 60.2405891418457)	3.58941650391	1.0	1.0	1.0	(0.09061597287654877, 0.4913213849067688)	(0.48906904458999634, 0.3129686415195465, 0.6244417428970337)	1947855275.0
37	1	(0.07704506069421768, 0.45854172110557556)	1	1565623350900000.0	(2.399130344390869, 71.42855834960938, 708.7390747070312)	(-243.42323303222656, 177.31146240234375, 56.490196228027344)	(-61.06361770629883, 69.07015228271484, 705.8431396484375)	1.0	4.5924987793000005	(0.6172194480895996, 0.3179944157600403, 0.6236768960952759)	(-252.50408935546875, 187.7258758544922, 60.2807731628418)	3.5875701904300006	1.0	1.0	1.0	(0.09225586801767349, 0.49154460430145264)	(0.48898744583129883, 0.31314072012901306, 0.6246667504310608)	1947866378.0
38	1	(0.07504434883594513, 0.4559386968612671)	1	1565623350910000.0	(2.4247617721557617, 71.39744567871094, 708.7822265625)	(-244.77197265625, 177.67771911621094, 56.623512268066406)	(-61.03269958496094, 69.0346450805664, 705.8887939453125)	1.0	4.59684753418	(0.6171495318412781, 0.3181024491786957, 0.6237552762031555)	(-253.6985321044922, 188.54730224609375, 60.57974624633789)	3.58688354492	1.0	1.0	1.0	(0.08999669551849365, 0.490384042263031)	(0.48893648386001587, 0.31323614716529846, 0.624746561050415)	1947877481.0
39	1	(0.0757305771112442, 0.46750473976135254)	1	1565623350920000.0	(2.4448556900024414, 71.37161254882812, 708.8583984375)	(-247.4266815185547, 176.90257263183594, 56.34136962890625)	(-61.00883102416992, 69.00772857666016, 705.9570922851562)	1.0	4.623046875	(0.6170898675918579, 0.3181932270526886, 0.6238813400268555)	(-253.2888641357422, 184.89752197265625, 59.251338958740234)	3.5858001709	1.0	1.0	1.0	(0.0855499878525734, 0.4928405284881592)	(0.4888968765735626, 0.31332629919052124, 0.624893069267273)	1947888584.0
40	1	(0.0759718045592308, 0.4680497348308563)	1	1565623350930000.0	(2.4468297958374023, 71.32547760009766, 708.8232421875)	(-247.4226837158203, 175.7845458984375, 55.93446731567383)	(-60.98707962036133, 68.94712829589844, 705.92138671875)	1.0	4.6230926513699995	(0.6170529127120972, 0.31834712624549866, 0.6237951517105103)	(-253.14486694335938, 184.7255401611328, 59.188720703125)	3.5875244140599998	1.0	1.0	1.0	(0.08555667847394943, 0.4963834881782532)	(0.4888931214809418, 0.31344059109687805, 0.624813973903656)	1947899688.0
41	1	(0.07593370974063873, 0.4693748354911804)	1	1565623350940000.0	(2.4256982803344727, 71.35047912597656, 708.9786987304688)	(-246.99337768554688, 175.9559326171875, 55.99684143066406)	(-61.019752502441406, 68.9537582397461, 706.0626831054688)	1.0	4.62561035156	(0.6170942783355713, 0.3183661997318268, 0.6240821480751038)	(-253.1675567626953, 184.30735778808594, 59.0364990234375)	3.58372497559	1.0	1.0	1.0	(0.08627577126026154, 0.49584028124809265)	(0.4889366328716278, 0.3134152591228485, 0.6251281499862671)	1947910791.0
42	1	(0.07299898564815521, 0.45497146248817444)	1	1565623350950000.0	(2.3759758472442627, 71.3964614868164, 709.2063598632812)	(-247.24571228027344, 179.60409545898438, 57.324668884277344)	(-61.076087951660156, 68.98927307128906, 706.2448120117188)	1.0	4.5902862548800005	(0.6171759366989136, 0.31831806898117065, 0.624459981918335)	(-254.91961669921875, 188.85252380371094, 60.69078826904297)	3.56394958496	1.0	1.0	1.0	(0.08585312217473984, 0.48427945375442505)	(0.4890380799770355, 0.3133528232574463, 0.6255900859832764)	1947921894.0
43	1	(0.07516586035490036, 0.4550863206386566)	1	1565623350960000.0	(2.25435733795166, 71.51583099365234, 709.6070556640625)	(-247.076416015625, 180.8675994873047, 57.784549713134766)	(-61.23217010498047, 69.1157455444336, 706.70458984375)	1.0	4.59219360352	(0.6174094676971436, 0.31809744238853455, 0.6254230737686157)	(-253.62599182128906, 188.81626892089844, 60.677589416503906)	3.56390380859	1.0	1.0	1.0	(0.08613667637109756, 0.4802755117416382)	(0.48928460478782654, 0.3131396174430847, 0.6264105439186096)	1947932997.0
44	1	(0.0733083039522171, 0.4572140574455261)	1	1565623350970000.0	(2.1656689643859863, 71.60108184814453, 709.8585205078125)	(-247.11927795410156, 183.28665161132812, 58.66498565673828)	(-61.32267379760742, 69.19385528564453, 706.9243774414062)	1.0	4.59503173828	(0.6175528168678284, 0.3179444670677185, 0.6258896589279175)	(-254.73495483398438, 188.14488220214844, 60.43320846557617)	3.57827758789	1.0	1.0	1.0	(0.0860648900270462, 0.47260966897010803)	(0.4894639551639557, 0.3129781186580658, 0.6269274950027466)	1947944100.0
45	1	(0.07223642617464066, 0.4605203866958618)	1	1565623350980000.0	(2.0420982837677, 71.67195892333984, 710.1185913085938)	(-246.1728515625, 180.26315307617188, 57.56454849243164)	(-61.426780700683594, 69.26840209960938, 707.1298217773438)	1.0	4.59031677246	(0.6177259683609009, 0.3177972137928009, 0.6263294816017151)	(-255.37484741210938, 187.10150146484375, 60.05347442626953)	3.59284973145	1.0	1.0	1.0	(0.08765015006065369, 0.482190877199173)	(0.48971349000930786, 0.31285718083381653, 0.6274585127830505)	1947955203.0
46	1	(0.061642393469810486, 0.486872136592865)	1	1565623351000000.0	(1.780737280845642, 71.69457244873047, 710.6268310546875)	(-252.13851928710938, 168.9204864501953, 53.436153411865234)	(-61.6895866394043, 69.35340881347656, 707.6929321289062)	1.0	4.59930419922	(0.6181562542915344, 0.31771472096443176, 0.6275080442428589)	(-261.6994934082031, 178.7859344482422, 57.02687072753906)	3.61033630371	1.0	1.0	1.0	(0.07765740156173706, 0.5181353092193604)	(0.4902418553829193, 0.31293100118637085, 0.6284730434417725)	1947966306.0
47	1	(0.05668488144874573, 0.5090116262435913)	1	1565623351010000.0	(1.606921911239624, 71.65648651123047, 711.0133056640625)	(-256.3006286621094, 160.26197814941406, 50.28474044799805)	(-61.81443786621094, 69.36656188964844, 708.0232543945312)	1.0	4.60478210449	(0.6183497309684753, 0.3177652060985565, 0.6281872391700745)	(-264.6591796875, 171.79962158203125, 54.48406982421875)	3.6088104248	1.0	1.0	1.0	(0.0706857219338417, 0.5455737709999084)	(0.4905936121940613, 0.31313520669937134, 0.6292335391044617)	1947977409.0
48	1	(0.05070005729794502, 0.5343621373176575)	1	1565623351020000.0	(1.4511125087738037, 71.62310791015625, 711.3561401367188)	(-260.482177734375, 153.89210510253906, 47.966285705566406)	(-61.93092727661133, 69.37094116210938, 708.2960205078125)	1.0	4.60722351074	(0.6185364127159119, 0.3178240954875946, 0.6287491321563721)	(-268.2320861816406, 163.79998779296875, 51.57244873046875)	3.60940551758	1.0	1.0	1.0	(0.06368142366409302, 0.5657597184181213)	(0.49090859293937683, 0.31331512331962585, 0.6299084424972534)	1947988513.0
49	1	(0.043103497475385666, 0.5531198382377625)	1	1565623351030000.0	(1.2632977962493896, 71.65074157714844, 712.277587890625)	(-260.8066101074219, 147.83729553222656, 45.762516021728516)	(-62.26129913330078, 69.47285461425781, 709.3502807617188)	1.0	4.60664367676	(0.6190147995948792, 0.31782498955726624, 0.6309168934822083)	(-272.7672119140625, 157.88075256347656, 49.41805648803711)	3.59756469727	1.0	1.0	1.0	(0.06313802301883698, 0.5849472284317017)	(0.49128949642181396, 0.3134869933128357, 0.6317469477653503)	1947999616.0
50	1	(0.041682083159685135, 0.5576460957527161)	1	1565623351040000.0	(1.1522924900054932, 71.66878509521484, 712.7066040039062)	(-259.590576171875, 147.8489532470703, 45.76674270629883)	(-62.40333938598633, 69.50226593017578, 709.7229614257812)	1.0	4.59700012207	(0.6192343235015869, 0.3178427815437317, 0.631686270236969)	(-273.61578369140625, 156.4524383544922, 48.898193359375)	3.60035705566	1.0	1.0	1.0	(0.06517493724822998, 0.58491051197052)	(0.49151360988616943, 0.3135527968406677, 0.6326038837432861)	1948010719.0
51	1	(0.040729913860559464, 0.5596808791160583)	1	1565623351050000.0	(1.015611171722412, 71.68397521972656, 713.15673828125)	(-258.80908203125, 149.50238037109375, 46.3685302734375)	(-62.546630859375, 69.51554870605469, 710.0843505859375)	1.0	4.59088134766	(0.6194583177566528, 0.317900687456131, 0.6324305534362793)	(-274.18426513671875, 155.81036376953125, 48.664493560791016)	3.59812927246	1.0	1.0	1.0	(0.06648397445678711, 0.579670786857605)	(0.49178898334503174, 0.31363141536712646, 0.633502185344696)	1948021822.0
52	1	(0.041193317621946335, 0.5529561638832092)	1	1565623351060000.0	(0.7923780679702759, 71.66387176513672, 713.5762329101562)	(-260.0602722167969, 150.86878967285156, 46.86590576171875)	(-62.84583282470703, 69.51567077636719, 710.5645141601562)	1.0	4.5929870605500005	(0.6199739575386047, 0.3180231750011444, 0.6334349513053894)	(-273.9075927734375, 157.9324493408203, 49.43682098388672)	3.6055755615199994	1.0	1.0	1.0	(0.06438814848661423, 0.5753404498100281)	(0.49223747849464417, 0.31379491090774536, 0.6343324184417725)	1948032925.0
53	1	(0.04178350791335106, 0.550254762172699)	1	1565623351070000.0	(0.6418190598487854, 71.66931915283203, 713.7898559570312)	(-262.2209167480469, 149.73410034179688, 46.45293426513672)	(-62.998016357421875, 69.53019714355469, 710.7426147460938)	1.0	4.60165405273	(0.6202474236488342, 0.31802940368652344, 0.6338176131248474)	(-273.5552062988281, 158.78485107421875, 49.7470703125)	3.60635375977	1.0	1.0	1.0	(0.06076900288462639, 0.5789362788200378)	(0.49253925681114197, 0.31383591890335083, 0.6347582936286926)	1948044028.0
54	1	(0.04339352622628212, 0.5440789461135864)	1	1565623351080000.0	(0.4812961220741272, 71.69145202636719, 713.9957275390625)	(-264.5787048339844, 152.15306091308594, 47.33335494995117)	(-63.144168853759766, 69.54383850097656, 710.9012451171875)	1.0	4.609298706050001	(0.6205121874809265, 0.3180329203605652, 0.6341605186462402)	(-272.5940246582031, 160.73373413085938, 50.456417083740234)	3.6177215576199995	1.0	1.0	1.0	(0.0568196102976799, 0.5712707042694092)	(0.4928605258464813, 0.3138302266597748, 0.6351721286773682)	1948055131.0
55	1	(0.0415954515337944, 0.5481090545654297)	1	1565623351100000.0	(0.20832715928554535, 71.7725830078125, 714.2218017578125)	(-264.4156188964844, 153.24728393554688, 47.73160934448242)	(-63.50044250488281, 69.59078979492188, 711.1491088867188)	1.0	4.6075592041	(0.6211814880371094, 0.31796854734420776, 0.6347240209579468)	(-273.6675109863281, 159.4619598388672, 49.9935417175293)	3.62628173828	1.0	1.0	1.0	(0.05709277465939522, 0.567803144454956)	(0.49340584874153137, 0.31367161870002747, 0.6356380581855774)	1948066234.0
56	1	(0.04329824820160866, 0.5428637266159058)	1	1565623351110000.0	(0.04498767480254173, 71.83294677734375, 714.3851928710938)	(-264.1852722167969, 155.49337768554688, 48.54909133911133)	(-63.66202926635742, 69.61067962646484, 711.2821044921875)	1.0	4.6179199218800004	(0.6214812397956848, 0.31794852018356323, 0.6350201368331909)	(-272.65093994140625, 161.11717224121094, 50.59600067138672)	3.62594604492	1.0	1.0	1.0	(0.05747869610786438, 0.5606855154037476)	(0.49373188614845276, 0.3135528266429901, 0.6359752416610718)	1948077338.0
57	1	(0.044569481164216995, 0.5506972074508667)	1	1565623351120000.0	(-0.1150452047586441, 71.89630126953125, 714.550048828125)	(-262.0119934082031, 155.2751922607422, 48.46968078613281)	(-63.7327766418457, 69.62832641601562, 711.3296508789062)	1.0	4.63427734375	(0.6216142177581787, 0.3179130256175995, 0.6351304650306702)	(-271.89202880859375, 158.64527893066406, 49.6962776184082)	3.5943145752	1.0	1.0	1.0	(0.06111900135874748, 0.5613769292831421)	(0.49405115842819214, 0.31342652440071106, 0.6363159418106079)	1948088441.0
58	1	(0.0461726151406765, 0.5467460751533508)	1	1565623351130000.0	(-0.3637550473213196, 71.94229125976562, 714.7996826171875)	(-261.4949951171875, 154.42037963867188, 48.15851593017578)	(-64.16344451904297, 69.6199722290039, 711.6766357421875)	1.0	4.649749755859999	(0.6224146485328674, 0.3180215358734131, 0.6358934044837952)	(-270.9349670410156, 159.89208984375, 50.150089263916016)	3.5954589843800004	1.0	1.0	1.0	(0.061984941363334656, 0.5640857815742493)	(0.494547575712204, 0.3133682310581207, 0.6368220448493958)	1948099544.0
59	1	(0.04612566903233528, 0.5500797033309937)	1	1565623351140000.0	(-0.5078202486038208, 71.9102783203125, 714.7186889648438)	(-259.2139587402344, 153.67909240722656, 47.888736724853516)	(-64.31188201904297, 69.54180908203125, 711.5740966796875)	1.0	4.6486816406199996	(0.62273108959198, 0.3182017505168915, 0.6357016563415527)	(-270.9630126953125, 158.84011840820312, 49.76718521118164)	3.60263061523	1.0	1.0	1.0	(0.06580580025911331, 0.5664348602294922)	(0.49483564496040344, 0.31343016028404236, 0.6366546750068665)	1948110647.0
60	1	(0.045085836201906204, 0.53914874792099)	1	1565623351150000.0	(-0.6411999464035034, 71.8022689819336, 714.4977416992188)	(-258.4429931640625, 151.3375244140625, 47.036476135253906)	(-64.35707092285156, 69.44859313964844, 711.4097290039062)	1.0	4.6376953125	(0.6228522062301636, 0.3184070885181427, 0.6353658437728882)	(-271.5837707519531, 162.2895050048828, 51.02267074584961)	3.63726806641	1.0	1.0	1.0	(0.06709717214107513, 0.5738552212715149)	(0.4951033294200897, 0.3136570453643799, 0.6361936330795288)	1948121750.0
61	1	(0.04484286159276962, 0.5400651693344116)	1	1565623351160000.0	(-0.8459621667861938, 71.57978057861328, 714.1547241210938)	(-259.8216552734375, 150.13844299316406, 46.60006332397461)	(-64.56743621826172, 69.07650756835938, 710.9701538085938)	1.0	4.643966674800001	(0.6233572959899902, 0.31928396224975586, 0.6344603300094604)	(-271.72882080078125, 162.0002899169922, 50.91743850708008)	3.64570617676	1.0	1.0	1.0	(0.0647878497838974, 0.5776550769805908)	(0.49551522731781006, 0.3141554892063141, 0.6354669332504272)	1948132853.0
62	1	(0.04732702299952507, 0.5392408967018127)	1	1565623351170000.0	(-0.9620709419250488, 71.40799713134766, 714.0903930664062)	(-262.6346435546875, 149.64805603027344, 46.421573638916016)	(-64.66651153564453, 68.8704833984375, 710.9055786132812)	1.0	4.666915893550001	(0.6235700249671936, 0.3198166489601135, 0.6343105435371399)	(-270.2458190917969, 162.26040649414062, 51.01213455200195)	3.65432739258	1.0	1.0	1.0	(0.060076016932725906, 0.5792090892791748)	(0.49574923515319824, 0.3145945370197296, 0.6353050470352173)	1948143956.0
63	1	(0.05098453536629677, 0.5499299764633179)	1	1565623351180000.0	(-1.0815967321395874, 71.20194244384766, 714.1469116210938)	(-262.0459289550781, 149.92970275878906, 46.52408218383789)	(-64.75817108154297, 68.6607894897461, 710.9405517578125)	1.0	4.705978393550001	(0.6237497925758362, 0.3203851580619812, 0.6343562006950378)	(-268.0622863769531, 158.8873748779297, 49.78445816040039)	3.6643371582	1.0	1.0	1.0	(0.06106206029653549, 0.5783164501190186)	(0.49599024653434753, 0.315157026052475, 0.6353768110275269)	1948155059.0
64	1	(0.05152091011404991, 0.5510126948356628)	1	1565623351200000.0	(-1.2856608629226685, 70.84934997558594, 714.2459716796875)	(-261.42510986328125, 150.59779357910156, 46.767250061035156)	(-65.0029525756836, 68.09465026855469, 711.0441284179688)	1.0	4.70924377441	(0.6242281198501587, 0.32192203402519226, 0.6344978213310242)	(-267.7420349121094, 158.54571533203125, 49.66007995605469)	3.67277526855	1.0	1.0	1.0	(0.06210200861096382, 0.5761992931365967)	(0.4964016079902649, 0.3161199986934662, 0.6355049014091492)	1948166163.0
65	1	(0.04787193611264229, 0.5534585118293762)	1	1565623351210000.0	(-1.4059854745864868, 70.63121032714844, 714.3906860351562)	(-259.035888671875, 151.68716430664062, 47.16373825073242)	(-65.11601257324219, 67.85157012939453, 711.1631469726562)	1.0	4.69982910156	(0.6244357824325562, 0.32260075211524963, 0.6347082257270813)	(-269.92041015625, 157.7738800048828, 49.37914276123047)	3.67694091797	1.0	1.0	1.0	(0.06610406935214996, 0.5727471113204956)	(0.4966440200805664, 0.31673768162727356, 0.6357503533363342)	1948177266.0
66	1	(0.046029556542634964, 0.5474292635917664)	1	1565623351220000.0	(-1.5380550622940063, 70.43627166748047, 714.5618896484375)	(-260.45269775390625, 150.71795654296875, 46.81097412109375)	(-65.22183990478516, 67.63990783691406, 711.2894897460938)	1.0	4.68290710449	(0.6246272325515747, 0.32319727540016174, 0.6349380016326904)	(-271.0203552246094, 159.6764678955078, 50.07162094116211)	3.66998291016	1.0	1.0	1.0	(0.0637308731675148, 0.5758184790611267)	(0.49690937995910645, 0.31730005145072937, 0.6360533237457275)	1948188369.0
67	1	(0.046213895082473755, 0.546231210231781)	1	1565623351230000.0	(-1.7350727319717407, 70.1540298461914, 714.9446411132812)	(-259.82958984375, 151.58543395996094, 47.12672424316406)	(-65.49009704589844, 67.16529083251953, 711.7267456054688)	1.0	4.69215393066	(0.6250900626182556, 0.32457277178764343, 0.6357647776603699)	(-270.91033935546875, 160.05453491210938, 50.20922088623047)	3.67315673828	1.0	1.0	1.0	(0.06477457284927368, 0.5730694532394409)	(0.4973045289516449, 0.3181491494178772, 0.6367608904838562)	1948199472.0
68	1	(0.04434509575366974, 0.5412304401397705)	1	1565623351240000.0	(-1.847301959991455, 70.02220153808594, 715.1190185546875)	(-260.32183837890625, 149.58523559570312, 46.39871597290039)	(-65.58910369873047, 66.99615478515625, 711.8689575195312)	1.0	4.7013092041	(0.6252641677856445, 0.32505905628204346, 0.6360331773757935)	(-272.0259704589844, 161.632568359375, 50.7835693359375)	3.6691131591800006	1.0	1.0	1.0	(0.06395012140274048, 0.5794081687927246)	(0.4975292682647705, 0.3185440003871918, 0.6370827555656433)	1948210575.0
69	1	(0.04216615855693817, 0.5433821678161621)	1	1565623351250000.0	(-1.9514257907867432, 69.92656707763672, 715.2487182617188)	(-259.833740234375, 150.57803344726562, 46.76007843017578)	(-65.66868591308594, 66.86726379394531, 711.9638671875)	1.0	4.69664001465	(0.6254075765609741, 0.32542604207992554, 0.6362119317054749)	(-273.3267822265625, 160.9535675048828, 50.53644561767578)	3.6784667968800004	1.0	1.0	1.0	(0.06476765871047974, 0.5762618780136108)	(0.4977375566959381, 0.3188309669494629, 0.6373229026794434)	1948221678.0
70	1	(0.04282228648662567, 0.5435196161270142)	1	1565623351260000.0	(-2.0973727703094482, 69.8321762084961, 715.4788818359375)	(-260.7430114746094, 150.46640014648438, 46.71942138671875)	(-65.81664276123047, 66.65571594238281, 712.2191772460938)	1.0	4.6965332031199996	(0.625659167766571, 0.3260529637336731, 0.6367059350013733)	(-272.93511962890625, 160.9102020263672, 50.52063751220703)	3.6788787841800006	1.0	1.0	1.0	(0.0632445439696312, 0.5766156911849976)	(0.4980286955833435, 0.3191400170326233, 0.6377635598182678)	1948232781.0
71	1	(0.042312297970056534, 0.5485683083534241)	1	1565623351270000.0	(-2.1576452255249023, 69.81356811523438, 715.5506591796875)	(-261.02166748046875, 150.6789093017578, 46.7967643737793)	(-65.84874725341797, 66.60810089111328, 712.2732543945312)	1.0	4.68357849121	(0.6257139444351196, 0.3261932134628296, 0.6368101835250854)	(-273.23956298828125, 159.3170623779297, 49.94078826904297)	3.6733856201199995	1.0	1.0	1.0	(0.06277775764465332, 0.5759422779083252)	(0.4981487989425659, 0.31920745968818665, 0.637903094291687)	1948243884.0
72	1	(0.03803646191954613, 0.54006427526474)	1	1565623351280000.0	(-2.1883249282836914, 69.80642700195312, 715.5836181640625)	(-264.1128845214844, 149.1666717529297, 46.24635314941406)	(-65.85762023925781, 66.59182739257812, 712.2952880859375)	1.0	4.67901611328	(0.6257278919219971, 0.32624202966690063, 0.6368524432182312)	(-275.792236328125, 162.00054931640625, 50.91751480102539)	3.66387939453	1.0	1.0	1.0	(0.05759987235069275, 0.5807344913482666)	(0.4982099235057831, 0.3192346394062042, 0.6379675269126892)	1948254988.0
