Sc_id	aoisequence	Viz_doubleclicrate	Viz_enddistance	Viz_endpupilsize	Viz_fixationrate	Viz_leftclicrate	Viz_longestfixation	Viz_maxdistance	Viz_maxpupilsize	Viz_maxpupilvelocity	Viz_meandistance	Viz_meanfixationduration	Viz_meanpupilsize	Viz_meanpupilvelocity	Viz_mindistance	Viz_minpupilsize	Viz_minpupilvelocity	Viz_numdoubleclic	Viz_numevents	Viz_numfixations	Viz_numleftclic	Viz_numrightclic	Viz_proportionnum	Viz_proportiontime	Viz_rightclicrate	Viz_startdistance	Viz_startpupilsize	Viz_stddevdistance	Viz_stddevfixationduration	Viz_stddevpupilsize	Viz_stddevpupilvelocity	Viz_timetofirstdoubleclic	Viz_timetofirstfixation	Viz_timetofirstleftclic	Viz_timetofirstrightclic	Viz_timetolastdoubleclic	Viz_timetolastfixation	Viz_timetolastleftclic	Viz_timetolastrightclic	Viz_totaltimespent	Text_doubleclicrate	Text_enddistance	Text_endpupilsize	Text_fixationrate	Text_leftclicrate	Text_longestfixation	Text_maxdistance	Text_maxpupilsize	Text_maxpupilvelocity	Text_meandistance	Text_meanfixationduration	Text_meanpupilsize	Text_meanpupilvelocity	Text_mindistance	Text_minpupilsize	Text_minpupilvelocity	Text_numdoubleclic	Text_numevents	Text_numfixations	Text_numleftclic	Text_numrightclic	Text_proportionnum	Text_proportiontime	Text_rightclicrate	Text_startdistance	Text_startpupilsize	Text_stddevdistance	Text_stddevfixationduration	Text_stddevpupilsize	Text_stddevpupilvelocity	Text_timetofirstdoubleclic	Text_timetofirstfixation	Text_timetofirstleftclic	Text_timetofirstrightclic	Text_timetolastdoubleclic	Text_timetolastfixation	Text_timetolastleftclic	Text_timetolastrightclic	Text_totaltimespent	Refs_doubleclicrate	Refs_enddistance	Refs_endpupilsize	Refs_fixationrate	Refs_leftclicrate	Refs_longestfixation	Refs_maxdistance	Refs_maxpupilsize	Refs_maxpupilvelocity	Refs_meandistance	Refs_meanfixationduration	Refs_meanpupilsize	Refs_meanpupilvelocity	Refs_mindistance	Refs_minpupilsize	Refs_minpupilvelocity	Refs_numdoubleclic	Refs_numevents	Refs_numfixations	Refs_numleftclic	Refs_numrightclic	Refs_proportionnum	Refs_proportiontime	Refs_rightclicrate	Refs_startdistance	Refs_startpupilsize	Refs_stddevdistance	Refs_stddevfixationduration	Refs_stddevpupilsize	Refs_stddevpupilvelocity	Refs_timetofirstdoubleclic	Refs_timetofirstfixation	Refs_timetofirstleftclic	Refs_timetofirstrightclic	Refs_timetolastdoubleclic	Refs_timetolastfixation	Refs_timetolastleftclic	Refs_timetolastrightclic	Refs_totaltimespent	Bars_doubleclicrate	Bars_enddistance	Bars_endpupilsize	Bars_fixationrate	Bars_leftclicrate	Bars_longestfixation	Bars_maxdistance	Bars_maxpupilsize	Bars_maxpupilvelocity	Bars_meandistance	Bars_meanfixationduration	Bars_meanpupilsize	Bars_meanpupilvelocity	Bars_mindistance	Bars_minpupilsize	Bars_minpupilvelocity	Bars_numdoubleclic	Bars_numevents	Bars_numfixations	Bars_numleftclic	Bars_numrightclic	Bars_proportionnum	Bars_proportiontime	Bars_rightclicrate	Bars_startdistance	Bars_startpupilsize	Bars_stddevdistance	Bars_stddevfixationduration	Bars_stddevpupilsize	Bars_stddevpupilvelocity	Bars_timetofirstdoubleclic	Bars_timetofirstfixation	Bars_timetofirstleftclic	Bars_timetofirstrightclic	Bars_timetolastdoubleclic	Bars_timetolastfixation	Bars_timetolastleftclic	Bars_timetolastrightclic	Bars_totaltimespent
3	['Viz', 'Viz']	0.0	-1	-0.0219423076923	0.00544959128065	0.0	225	-1	0.0780576923077	0.01	-1	183.5	-0.00260897435897	0.00294907407407	-1	-0.0719423076923	0.0	0	0	2	0	0	1.0	0.370332996973	0.0	-1	-0.0619423076923	-1	58.6898628385	0.0335499961385	0.00214688573024	-1	583	-1	-1	-1	841	-1	-1	367	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
5	['Bars', 'Viz', 'Bars']	0.0	468.83	-0.131942307692	0.00925925925926	0.0	108	473.96	-0.0119423076923	0.01125	468.8744	108.0	-0.156757122507	0.00319142512077	468.17	-0.256942307692	0.0	0	0	1	0	0	0.333333333333	0.112852664577	0.0	473.88	-0.201942307692	1.62311963001	0	0.0658302227979	0.00302675811218	-1	225	-1	-1	-1	225	-1	-1	108	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	468.81	-0.136942307692	0.00414078674948	0.0	350	474.12	-0.00194230769231	0.00875	470.031764706	241.5	-0.124988284704	0.00220424836601	468.21	-0.231942307692	0.0	0	0	2	0	0	0.666666666667	0.504702194357	0.0	471.13	-0.181942307692	1.4305045534	153.442171517	0.0394464335187	0.00194078432864	-1	17	-1	-1	-1	591	-1	-1	483
89_allsc	['Viz', 'Bars', 'Viz', 'Viz', 'Viz', 'Viz', 'Viz', 'Text', 'Text', 'Text', 'Refs', 'Refs', 'Viz', 'Viz', 'Refs', 'Text', 'Refs', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Text', 'Refs', 'Refs']	0.0	604.07	0.26663141994	0.00413650465357	0.0	433	606.15	0.51163141994	0.0125	604.354300254	241	0.218536181844	0.00129623813512	602.74	0.0516314199396	0.0	0	0	8	0	0	0.296296296296	0.243976283588	0.0	603.66	0.14163141994	0.880371606039	116.645984561	0.0958321446705	0.00129989025021	-1	25	-1	-1	-1	748815	-1	-1	1934	0.0	607.54	0.0166314199396	0.00795228628231	0.0	200	617.4	0.28163141994	0.03125	605.540782123	125	-0.009817048027	0.00367433084345	-1	-1	-1	0	0	12	0	0	0.444444444444	0.19036205374	0.0	-1	-1	3.20175598748	34.2650099824	0.196066748387	0.0035949275349	-1	-1	-1	-1	-1	1273544	-1	-1	1509	0.0	607.4	0.10663141994	0.00726392251816	0.0	217	607.5	0.27163141994	0.02	603.445666667	137	-0.00988173795516	0.00285504047093	-1	-1	-1	0	0	6	0	0	0.222222222222	0.104200832597	0.0	-1	-1	2.21400163592	46.1735855225	0.211576422616	0.00290342610878	-1	-1	-1	-1	-1	1273961	-1	-1	826	0.0	606.12	0.0966314199396	0.005	0.0	200	606.12	0.23163141994	0.0025	603.829565217	200.0	0.196848811244	0.000833333333333	603.6	0.0966314199396	0.0	0	0	1	0	0	0.333333333333	0.201816347124	0.0	603.76	0.12663141994	0.507171104899	0	0.0318547221014	0.000674914780338	-1	242	-1	-1	-1	242	-1	-1	200
11	['Viz', 'Viz']	0.0	604.07	0.26663141994	0.00333333333333	0.0	300	604.24	0.51163141994	0.003125	603.903166667	300.0	0.314339753273	0.00108912037037	603.49	0.19163141994	0.0	0	0	2	0	0	1.0	0.606060606061	0.0	603.94	0.49663141994	0.190488021341	0.0	0.0961461069391	0.000762640273428	-1	174	-1	-1	-1	499	-1	-1	600	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
27	['Viz', 'Viz']	0.0	605.13	0.0516314199396	0.00772200772201	0.0	142	605.28	0.19663141994	0.00625	605.035205479	129.5	0.128412241857	0.00186728395062	604.79	0.0516314199396	0.0	0	0	2	0	0	1.0	0.311298076923	0.0	605.28	0.19163141994	0.08896175191	17.6776695297	0.0347947340266	0.00154530754234	-1	400	-1	-1	-1	541	-1	-1	259	0.0	605.22	0.27663141994	0	0.0	-1	605.22	0.28163141994	0.005	604.795	-1	0.26663141994	0.00138020833333	604.67	0.24663141994	0.0	0	0	0	0	0	0	0.0	0.0	604.9	0.26663141994	0.139236010668	0	0.00966091783079	0.00134893338256	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	604.98	0.27163141994	0	0.0	-1	604.98	0.27163141994	0.003125	604.851111111	-1	0.257742531051	0.00138888888889	604.74	0.23663141994	0.000555555555556	0	0	0	0	0	0	0.0	0.0	604.86	0.26663141994	0.0664161961506	0	0.0124443204359	0.000927804806659	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
18	['Text', 'Text', 'Refs', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	607.54	0.0166314199396	0.00854700854701	0.0	142	607.81	0.22663141994	0.010625	606.94625	117.0	0.116801874485	0.00327506385696	602.23	0.00163141993957	0.0	0	0	2	0	0	0.5	0.242236024845	0.0	607.55	0.19663141994	1.28827097216	35.3553390593	0.057432863673	0.00230996709788	-1	216	-1	-1	-1	399	-1	-1	234	0.0	607.4	0.10663141994	0.0059880239521	0.0	217	607.5	0.15663141994	0.0075	606.757241379	167.0	0.102148661319	0.00245929118774	603.42	0.0216314199396	0.0	0	0	2	0	0	0.5	0.345755693582	0.0	607.5	0.15663141994	1.04398240459	70.7106781187	0.0345208225875	0.00192919520358	-1	591	-1	-1	-1	816	-1	-1	334	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
62	['Text', 'Text', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	608.11	-0.0833685800604	0.00750469043152	0.0	200	617.4	0.24663141994	0.015625	608.417916667	133.25	0.0369230866062	0.00333738425926	601.9	-0.0833685800604	0.0	0	0	4	0	0	1.0	0.537840565086	0.0	607.81	0.0916314199396	2.15866979576	55.6619259458	0.0577458057458	0.00320925674958	-1	16	-1	-1	-1	658	-1	-1	533	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
3	['Refs', 'Text', 'Refs', 'Text', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	600.76	-0.36336858006	0.00877192982456	0.0	133	603.24	-0.24336858006	0.03125	601.147763158	114.0	-0.357784164476	0.00592013888889	599.79	-0.45836858006	0.000555555555556	0	0	3	0	0	0.6	0.35112936345	0.0	599.79	-0.39336858006	0.667310220081	20.6639783198	0.054119592388	0.00539268343162	-1	324	-1	-1	-1	832	-1	-1	342	0.0	600.9	-0.29336858006	0.0104166666667	0.0	100	602.96	-0.23336858006	0.02	600.768717949	96.0	-0.34349053128	0.00521354166667	599.8	-0.54336858006	0.0	0	0	2	0	0	0.4	0.197125256674	0.0	599.8	-0.46336858006	0.486470529681	5.65685424949	0.0750040649305	0.00423120096015	-1	108	-1	-1	-1	449	-1	-1	192	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
5	['Text', 'Text', 'Text', 'Refs', 'Refs']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	602.63	0.0766314199396	0.0075	0.0	150	603.92	0.14163141994	0.0075	603.285454545	133.333333333	0.0809950563032	0.00266666666667	602.63	0.0266314199396	0.0	0	0	3	0	0	0.6	0.403632694248	0.0	603.05	0.0916314199396	0.268029974704	16.5025250593	0.0252589284811	0.00167151429788	-1	84	-1	-1	-1	433	-1	-1	400	0.0	602.91	0.0616314199396	0.00666666666667	0.0	158	603.59	0.15163141994	0.005625	603.040461538	150.0	0.101477573786	0.00201816239316	602.65	0.0116314199396	0.0	0	0	2	0	0	0.4	0.302724520686	0.0	603.01	0.13163141994	0.242657363692	11.313708499	0.0261750303064	0.00141441798631	-1	617	-1	-1	-1	800	-1	-1	300	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
72	['Viz', 'Viz']	0.0	605.57	0.21663141994	0.00261096605744	0.0	433	606.15	0.29163141994	0.0125	605.403431373	383.0	0.190890679199	0.00134580761317	605.05	0.0766314199396	0.0	0	0	2	0	0	1.0	0.772956609485	0.0	605.62	0.0916314199396	0.24578625141	70.7106781187	0.063635258899	0.00169239395941	-1	92	-1	-1	-1	450	-1	-1	766	0.0	605.7	0.23663141994	0	0.0	-1	606.35	0.26663141994	0.00375	605.843333333	-1	0.198298086606	0.0025462962963	605.48	0.0916314199396	0.00166666666667	0	0	0	0	0	0	0.0	0.0	606.35	0.0916314199396	0.452364160089	0	0.0935859676091	0.00107881298127	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	606.11	0.0716314199396	0	0.0	-1	606.65	0.10663141994	0.00277777777778	606.2025	-1	0.0878814199396	0.000946180555556	605.93	0.0666314199396	0.0	0	0	0	0	0	0	0.0	0.0	606.65	0.0916314199396	0.206518764281	0	0.0159798980866	0.000930909003594	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	606.12	0.0966314199396	0	0.0	-1	606.12	0.0966314199396	0.000625	606.12	-1	0.0966314199396	0.000625	606.12	0.0966314199396	0.000625	0	0	0	0	0	0	0.0	0.0	606.12	0.0966314199396	nan	0	nan	nan	-1	-1	-1	-1	-1	-1	-1	-1	0
66	['Viz', 'Bars', 'Viz']	0.0	602.99	0.15163141994	0.00647249190939	0.0	192	603.98	0.28663141994	0.00444444444444	603.30755102	154.5	0.198825297491	0.00107568027211	602.74	0.10663141994	0.0	0	0	2	0	0	0.666666666667	0.311806256307	0.0	603.66	0.14163141994	0.392168334424	53.033008589	0.04759183378	0.000973512322021	-1	25	-1	-1	-1	484	-1	-1	309	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	603.7	0.23163141994	0.005	0.0	200	603.94	0.23163141994	0.0025	603.725454545	200.0	0.201404147212	0.000842803030303	603.6	0.12663141994	0.0	0	0	1	0	0	0.333333333333	0.201816347124	0.0	603.76	0.12663141994	0.091116214266	0	0.023728487637	0.000689231577106	-1	242	-1	-1	-1	242	-1	-1	200
90_allsc	['Viz', 'Bars', 'Refs', 'Refs', 'Text', 'Viz', 'Viz', 'Viz']	0.0	559.36	0.0955266418835	0.00353045013239	0.0	441	591.76	0.440526641884	0.04	571.960564103	283	0.214144732336	0.00179398148148	559.21	-0.414473358116	0.0	0	0	4	0	0	0.5	0.381096535486	0.0	588.23	0.295526641884	14.0056455918	nan	0.129526039168	0.00326770613862	-1	208	-1	-1	-1	664738	-1	-1	1133	0.0	564.76	0.225526641884	0.0133333333333	0.0	75	573.81	0.255526641884	0.005	565.595306122	75	0.202873580659	0.0019033446712	-1	-1	-1	0	0	1	0	0	0.125	0.0252270433905	0.0	-1	-1	1.89053354687	0	0.0267336796167	0.00148981657498	-1	-1	-1	-1	-1	410015	-1	-1	75	0.0	564.79	0.250526641884	0.0042194092827	0.0	341	577.13	0.295526641884	0.00611111111111	565.850422535	237	0.211864670053	0.00181631455399	-1	-1	-1	0	0	2	0	0	0.25	0.159434914228	0.0	-1	-1	2.64033841804	147.078210487	0.0303427768114	0.00138996227804	-1	-1	-1	-1	-1	409815	-1	-1	474	0.0	569.86	-0.264473358116	0.00520833333333	0.0	192	596.35	0.485526641884	0.02625	587.869714286	192.0	0.380526641884	0.00203703703704	560.4	-0.264473358116	0.0	0	0	1	0	0	0.5	0.193743693239	0.0	588.01	0.305526641884	6.23677918656	0	0.140796346228	0.00428958893045	-1	683	-1	-1	-1	683	-1	-1	192
9	['Viz', 'Bars']	0.0	588.21	0.440526641884	0.00226757369615	0.0	441	591.76	0.440526641884	0.01375	588.514197531	441.0	0.350644288942	0.00183006535948	588.01	0.205526641884	0.0	0	0	1	0	0	0.5	0.445005045409	0.0	588.23	0.295526641884	0.735037183069	0	0.0529205180671	0.00237073750269	-1	208	-1	-1	-1	208	-1	-1	441	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	588.21	0.440526641884	0.00520833333333	0.0	192	596.35	0.485526641884	0.005	589.247878788	192.0	0.412526641884	0.00134523809524	588.01	0.305526641884	0.0	0	0	1	0	0	0.5	0.193743693239	0.0	588.01	0.305526641884	2.37762323232	0	0.0326117986588	0.0010981533179	-1	683	-1	-1	-1	683	-1	-1	192
18	['Viz', 'Viz', 'Viz']	0.0	559.36	0.0955266418835	0.00433526011561	0.0	283	562.28	0.155526641884	0.04	560.19877193	230.666666667	0.112368747147	0.0017668387414	559.21	-0.414473358116	0.0	0	0	3	0	0	1.0	0.721584984359	0.0	562.28	0.120526641884	0.630166631076	47.0141822574	0.0533823375628	0.00381636485305	-1	234	-1	-1	-1	758	-1	-1	692	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	569.86	-0.264473358116	0	0.0	-1	569.86	-0.0944733581165	0.02625	565.13	-1	-0.179473358116	0.02625	560.4	-0.264473358116	0.02625	0	0	0	0	0	0	0.0	0.0	560.4	-0.0944733581165	6.68923015002	0	0.120208152802	nan	-1	-1	-1	-1	-1	-1	-1	-1	0
3	['Refs', 'Refs', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	564.76	0.225526641884	0.0133333333333	0.0	75	573.81	0.255526641884	0.005	565.595306122	75.0	0.202873580659	0.0019033446712	564.34	0.150526641884	0.0	0	0	1	0	0	0.333333333333	0.0756811301715	0.0	565.23	0.170526641884	1.89053354687	0	0.0267336796167	0.00148981657498	-1	791	-1	-1	-1	791	-1	-1	75	0.0	564.79	0.250526641884	0.0042194092827	0.0	341	577.13	0.295526641884	0.00611111111111	565.850422535	237.0	0.211864670053	0.00181631455399	562.02	0.125526641884	0.0	0	0	2	0	0	0.666666666667	0.478304742684	0.0	565.4	0.125526641884	2.64033841804	147.078210487	0.0303427768114	0.00138996227804	-1	208	-1	-1	-1	591	-1	-1	474	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
75_allsc	['Refs', 'Text', 'Text', 'Refs', 'Viz', 'Viz', 'Refs', 'Refs', 'Text', 'Viz', 'Viz', 'Viz', 'Text', 'Text', 'Text', 'Text', 'Text', 'Refs', 'Refs', 'Text', 'Text', 'Viz', 'Viz', 'Viz', 'Viz']	0.0	636.94	0.348172103487	0.00534759358289	0.0	300	636.94	0.403172103487	0.005	630.680410448	187	0.268450913896	0.00139044361526	-1	-1	-1	0	0	9	0	0	0.346153846154	0.212258796822	0.0	-1	-1	4.65118979376	54.5458522713	0.0860016506527	0.00106115479531	-1	-1	-1	-1	-1	1150924	-1	-1	1683	0.0	631.88	0.0381721034871	0.00494315373208	0.0	441	641.64	0.268172103487	0.01125	631.12995098	202	0.0188951427028	0.00202678080308	619.25	-0.226827896513	0.0	0	0	10	0	0	0.384615384615	0.255139361836	0.0	619.62	-0.00682789651293	5.53215261253	nan	0.0797333039748	0.00178006826486	-1	433	-1	-1	-1	792141	-1	-1	2023	0.0	631.79	0.0231721034871	0.00525854513585	0.0	316	641.3	0.298172103487	0.0075	627.927831858	190	-0.00884117084921	0.00199783950617	619.26	-0.151827896513	0.0	0	0	6	0	0	0.230769230769	0.143902131416	0.0	619.91	0.0131721034871	5.54507518739	nan	0.102625726906	0.00159711426577	-1	83	-1	-1	-1	791791	-1	-1	1141	0.0	634.92	0.268172103487	0	0.0	-1	635.37	0.403172103487	0.00444444444444	628.5175	-1	0.323797103487	0.00176215277778	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	4.07916413006	0	0.0816879224039	0.00120277964887	-1	-1	-1	-1	-1	-1	-1	-1	0
27	['Refs', 'Refs', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	631.62	-0.0668278965129	0.00546448087432	0.0	183	631.62	-0.0368278965129	0.005	631.266333333	183.0	-0.0714945631796	0.0021719348659	630.75	-0.111827896513	0.000555555555556	0	0	1	0	0	0.333333333333	0.189440993789	0.0	630.75	-0.111827896513	0.243940118901	0	0.0181911940298	0.00148256704406	-1	766	-1	-1	-1	766	-1	-1	183	0.0	631.44	-0.0568278965129	0.00470588235294	0.0	275	633.45	-0.0568278965129	0.005625	631.277471264	212.5	-0.103092264329	0.00199233716475	630.67	-0.151827896513	0.0	0	0	2	0	0	0.666666666667	0.439958592133	0.0	630.67	-0.0868278965129	0.401086368913	88.3883476483	0.0215155215849	0.0013435472911	-1	300	-1	-1	-1	599	-1	-1	425	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
20	['Viz', 'Viz', 'Viz']	0.0	625.35	0.333172103487	0.00449775112444	0.0	300	630.23	0.403172103487	0.004375	626.392095238	222.333333333	0.348076865392	0.00122329059829	624.92	0.308172103487	0.0	0	0	3	0	0	1.0	0.690476190476	0.0	624.93	0.368172103487	0.706687417623	69.25556536	0.0183185088249	0.000937171957685	-1	159	-1	-1	-1	567	-1	-1	667	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	629.22	0.343172103487	0	0.0	-1	629.22	0.403172103487	0.003125	626.235454545	-1	0.368172103487	0.00154671717172	625.31	0.328172103487	0.0	0	0	0	0	0	0	0.0	0.0	625.31	0.383172103487	1.36967414838	0	0.0258843582111	0.000898006037214	-1	-1	-1	-1	-1	-1	-1	-1	0
18	['Refs', 'Text']	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0.0	620.03	0.0531721034871	0.00226757369615	0.0	441	626.5	0.118172103487	0.005625	619.98	441.0	0.0463796506569	0.00149109014675	619.25	-0.0118278965129	0.0	0	0	1	0	0	0.5	0.45652173913	0.0	619.62	-0.00682789651293	1.31999125871	0	0.0254780135159	0.0012194756385	-1	433	-1	-1	-1	433	-1	-1	441	0.0	620.05	0.0181721034871	0.00316455696203	0.0	316	624.88	0.113172103487	0.005	619.7453125	316.0	0.0421564784871	0.00150132275132	619.26	-0.0168278965129	0.0	0	0	1	0	0	0.5	0.327122153209	0.0	619.91	0.0131721034871	0.690086189119	0	0.021788661816	0.00121436080174	-1	83	-1	-1	-1	83	-1	-1	316	0.0	-1	-1	0	0.0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	0.0	0.0	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0
