Sc_id	abspathanglesrate	doubleclicrate	enddistance	endpupilsize	eyemovementvelocity	fixationrate	fixationsaccadetimeratio	keypressedrate	leftclicrate	length	longestsaccadedistance	longestsaccadeduration	maxdistance	maxpupilsize	maxpupilvelocity	maxsaccadespeed	meanabspathangles	meandistance	meanfixationduration	meanpathdistance	meanpupilsize	meanpupilvelocity	meanrelpathangles	meansaccadedistance	meansaccadeduration	meansaccadespeed	mindistance	minpupilsize	minpupilvelocity	minsaccadespeed	numdoubleclic	numevents	numfixations	numkeypressed	numleftclic	numrightclic	numsaccades	numsamples	numsegments	relpathanglesrate	rightclicrate	startdistance	startpupilsize	stddevabspathangles	stddevdistance	stddevfixationduration	stddevpathdistance	stddevpupilsize	stddevpupilvelocity	stddevrelpathangles	stddevsaccadedistance	stddevsaccadeduration	stddevsaccadespeed	sumabspathangles	sumfixationduration	sumpathdistance	sumrelpathangles	sumsaccadedistance	sumsaccadeduration	timetofirstdoubleclic	timetofirstkeypressed	timetofirstleftclic	timetofirstrightclic	single_doubleclicrate	single_fixationrate	single_leftclicrate	single_longestfixation	single_meanfixationduration	single_numdoubleclic	single_numevents	single_numfixations	single_numleftclic	single_numrightclic	single_numtransfrom_single	single_numtransto_single	single_proportionnum	single_proportiontime	single_proptransfrom_single	single_proptransto_single	single_rightclicrate	single_stddevfixationduration	single_timetofirstdoubleclic	single_timetofirstfixation	single_timetofirstleftclic	single_timetofirstrightclic	single_timetolastdoubleclic	single_timetolastfixation	single_timetolastleftclic	single_timetolastrightclic	single_totaltimespent
Event_10	0.00404009030587	0.0	625.065	2.82	0.503554365521	0.00280533698255	9.6342015855	0.0	0.000136845706466	14615	633.405632211	83.0	633.815	2.925	0.0275	7.8170696905	1.47614799551	621.812283592	207.487804878	183.986176302	2.53644702842	0.00337257667824	1.51440500721	174.702220474	40.1363636364	3.56710229175	616.3	2.17	0.0	1.33025070079	0	2	41	0	2	0	22	1756	1	0.00404117655021	0.0	619.58	2.475	1.15646635333	2.33716474493	221.072965551	172.966313394	0.126070999831	0.00329880813534	1.13387729715	171.847484418	19.3496535088	2.03219889525	59.0459198203	8507	7359.44705208	59.0617952813	3843.44885042	883.0	-1	-1	553074	-1	0.0	0.0060879811469	6.8422853233e-05	333	164.258064516	0	1	31	1	0	26	26	0.756097560976	0.348409168662	1.0	1.0	0.0	72.3284027852	-1	92	13946	-1	-1	12758	-1	-1	5092
Event_78	0.00442916536996	0.0	627.305	2.91	0.4282661078	0.00344875635756	8.2725799919	0.0	6.96718456072e-05	28706	776.604444879	109.0	637.01	2.95	0.025	8.53411477889	1.29738388888	627.235463458	206.313131313	125.447009087	2.59606506239	0.00295297329092	1.71561306334	129.788300157	39.1904761905	2.82441574846	621.56	2.26	0.0	1.45897847731	0	2	99	0	2	0	63	3448	1	0.00579720153083	0.0	625.27	2.77	1.08519193477	1.12547616167	138.714848201	163.808559854	0.105666506635	0.00292717718265	1.08286617667	147.001308746	19.9441616834	1.44208650709	127.14362111	20425	12293.8068905	166.414467144	8176.66290989	2469.0	-1	-1	916524	-1	0.0	0.00506770132235	3.48359228036e-05	758	197.328125	0	1	64	1	0	53	53	0.646464646465	0.439942869087	1.0	1.0	0.0	142.069852558	-1	458	27739	-1	-1	27257	-1	-1	12629
Event_79	0.0045481569324	0.0	601.34	2.755	0.348474224299	0.00346896003469	10.7429795336	0.0	7.22700007227e-05	27674	733.633421221	83.0	608.405	2.825	0.0188888888889	8.83895688218	1.32490205208	598.819885127	235.114583333	101.512375613	2.55446795647	0.00227024902475	1.63464830865	92.6690061857	32.3230769231	2.45331785266	584.63	2.23	0.0	1.34421153562	0	2	96	0	2	0	65	3324	1	0.00555239361902	0.0	599.025	2.725	1.0644310981	2.05821710158	157.891759712	150.294589155	0.0802491086843	0.00220169364445	1.0982914796	111.870658494	13.9800166446	1.35956235555	125.865694947	22571	9643.67568326	153.656941013	6023.48540207	2101.0	-1	-1	278752	-1	0.0	0.00468400951214	3.61350003614e-05	683	213.492307692	0	1	65	1	0	59	58	0.677083333333	0.501445400014	1.0	1.0	0.0	131.141040854	-1	91	27047	-1	-1	27524	-1	-1	13877
Event_50	0.00423708880738	0.0	624.215	2.695	0.446006902163	0.00335912052117	9.45880149813	0.0	6.78610206298e-05	29472	794.570002022	109.0	654.995	2.895	0.0325	9.57313255449	1.27423960542	632.699755589	204.080808081	134.129749189	2.60187183308	0.00285401660664	1.61408436251	121.945690466	35.6	2.8363676521	620.705	2.195	0.0	1.3368055547	0	2	99	0	2	0	60	3540	1	0.00531237049279	0.0	625.88	2.68	0.966125063498	8.58696985796	131.207397499	172.690284037	0.0950516052415	0.00284943863939	0.991632022325	148.553083592	18.3757393487	1.59493687697	124.875481331	20204	13144.7154206	156.566183163	7316.74142794	2136.0	-1	-1	882845	-1	0.0	0.00514522821577	3.39305103149e-05	608	194.35483871	0	1	62	1	0	49	49	0.626262626263	0.408862649294	1.0	1.0	0.0	115.369555432	-1	16	28779	-1	-1	28806	-1	-1	12050
Event_51	0.00413519012329	0.0	617.41	2.725	0.373310223582	0.0032196813341	10.1351351351	0.0	8.25559316437e-05	24226	795.812789529	133.0	630.09	2.83	0.025625	8.65013901662	1.30102747957	618.340245816	240.384615385	117.452123071	2.59323396095	0.00261766705517	1.6496224938	127.526543871	36.2745098039	2.77723348168	614.115	2.11	0.0	1.31203945136	0	2	78	0	2	0	51	2910	1	0.00517507262976	0.0	616.01	2.77	1.06466454575	1.71786870326	155.69652723	152.462674747	0.0828325073899	0.0028448556258	1.05531793883	163.981088579	22.6601663113	1.51018849637	100.179115927	18750	9043.81347649	125.371309529	6503.85373743	1850.0	-1	-1	500958	-1	0.0	0.00429255406967	4.12779658218e-05	958	232.961538462	0	1	52	1	0	45	45	0.666666666667	0.500041277966	1.0	1.0	0.0	162.520461642	-1	241	23290	-1	-1	22569	-1	-1	12114
Event_52	0.0038856541239	0.0	601.02	2.625	0.429846438056	0.00316145818762	8.47625079164	0.0	8.39325182553e-05	35743	768.674744113	125.0	608.36	2.84	0.0275	8.35516026209	1.24004406563	602.365218592	236.884955752	137.178582459	2.52837256786	0.00248593720737	1.71952050541	149.320304769	38.987654321	3.0383675194	597.66	2.165	0.0	1.23612772342	0	3	113	0	3	0	81	4293	1	0.00533997638979	0.0	601.36	2.815	0.985385814742	1.51564755345	153.613484818	174.558002689	0.094602914713	0.00252083974109	0.967973074352	178.307506297	22.431280518	1.76678141481	138.884935351	26768	15364.0012354	190.8667761	12094.9446863	3158.0	-1	-1	313437	-1	0.0	0.00462295869356	5.59550121702e-05	675	216.311688312	0	2	77	2	0	67	67	0.681415929204	0.465993341354	1.0	1.0	0.0	133.657384042	-1	175	34041	-1	-1	34186	-1	-1	16656
Event_18	0.00403921381755	0.0	631.0	2.59	0.404127325145	0.00296120817293	6.52984389348	0.0	0.000148060408647	13508	505.491007525	141.0	635.5	2.9	0.0225	6.07934216609	1.39901795506	630.437144323	177.775	139.973125848	2.48337209302	0.00400276438629	1.56325568178	188.050505887	57.3157894737	2.99782465851	624.62	2.04	0.0	1.73016816527	0	2	40	0	2	0	19	1623	1	0.00439766922621	0.0	628.75	2.685	1.10724163674	1.25346764809	105.239041089	123.381142206	0.142048847729	0.0035295061354	1.06132887373	149.030925007	34.4674607123	1.31050606037	54.5617002475	7111	5458.95190806	59.4037159076	3572.95961184	1089.0	-1	-1	732825	-1	0.0	0.00571850212138	7.40302043234e-05	550	174.870967742	0	1	31	1	0	28	27	0.775	0.401317737637	1.0	1.0	0.0	116.410406733	-1	117	12923	-1	-1	13025	-1	-1	5421
Event_55	0.0046501643963	0.0	610.83	2.425	0.444408339016	0.00351617440225	8.54062340317	0.0	8.79043600563e-05	22752	901.399836697	100.0	632.1	3.02	0.0275	9.79782431192	1.33924734613	611.055487486	208.925	127.989601637	2.5746469929	0.00280976288789	1.69374053013	117.12441922	35.5818181818	2.77352456172	602.42	2.27	0.0	1.24345630135	0	2	80	0	2	0	55	2733	1	0.00580659991871	0.0	611.62	2.65	1.02860757777	2.28350098581	137.739230322	184.234531688	0.0979735661253	0.00280226094052	0.986514447298	142.65584279	19.951506867	1.37892142415	105.800540345	16714	10111.1785293	132.11176135	6441.84305712	1957.0	-1	-1	402805	-1	0.0	0.0048702819144	4.39521800281e-05	633	205.326923077	0	1	52	1	0	42	42	0.65	0.46927742616	1.0	1.0	0.0	127.516661142	-1	175	19726	-1	-1	22361	-1	-1	10677
Event_70	0.00499392764483	0.0	593.12	2.69	0.395224971315	0.00338306024293	10.4502923977	0.0	4.0759761963e-05	49068	600.294991584	117.0	650.51	3.22	0.0422222222222	8.00393322113	1.48510328289	594.930633827	226.06626506	117.532720561	2.57193420599	0.0027066761773	1.61400603063	111.374444625	37.0206185567	2.65812532412	420.14	1.72	0.0	1.07338063541	0	2	166	0	2	0	97	5893	1	0.00539449313247	0.0	627.98	2.62	1.09958324043	8.44675008083	178.132913793	130.199093175	0.0973542143071	0.00318250812702	1.0907658516	104.645719539	17.4958205613	1.27111002766	245.042041676	37527	19392.8988925	264.696989024	10803.3211286	3591.0	-1	-1	188285	-1	0.0	0.0049496199399	2.03798809815e-05	733	202.035714286	0	1	112	1	0	96	96	0.674698795181	0.461155946849	1.0	1.0	0.0	136.935569026	-1	0	48266	-1	-1	48835	-1	-1	22628
Event_71	0.00432442143481	0.0	624.795	2.645	0.334990520774	0.00307483427841	10.8662889518	0.0	7.98658254133e-05	25042	551.182999725	108.0	631.285	2.795	0.025	7.349106663	1.42489686277	623.56718866	249.077922078	110.379376595	2.53506074924	0.00271237407909	1.46610557408	100.123437295	35.3	2.41835028661	615.78	2.12	0.0	1.17183984599	0	2	77	0	2	0	50	3008	1	0.00439093994313	0.0	619.585	2.56	0.960271650256	1.13447054782	176.500168945	158.713951704	0.0795247511467	0.002697556119	1.00004429035	115.204586795	21.6137239092	1.15830455014	108.29216157	19179	8388.83262121	109.957918056	5006.17186475	1765.0	-1	-1	620930	-1	0.0	0.00461391137808	3.99329127067e-05	874	216.735849057	0	1	53	1	0	47	47	0.688311688312	0.458709368261	1.0	1.0	0.0	156.055605344	-1	133	24231	-1	-1	24909	-1	-1	11487
Event_1	0.00505062438138	0.0	595.655	2.705	0.556414323909	0.00401758641601	9.27607361963	0.0	0.000151607034566	13192	655.215052354	92.0	641.01	2.815	0.02625	8.27984112867	1.2813045546	596.66821519	171.169811321	141.158033866	2.5845443038	0.00323449837845	1.61729629146	140.550117724	37.6153846154	3.0681912887	589.53	2.32	0.0	1.17231465066	0	2	53	0	2	0	26	1585	1	0.00625243411645	0.0	589.53	2.78	1.00332598183	8.75447887421	84.6605747516	166.553312004	0.079997711726	0.00284219763018	1.02254978319	164.171206479	19.7607225031	1.76406139333	66.6278368392	9072	7340.21776101	82.4821108643	3654.30306081	978.0	-1	-1	60160	-1	0.0	0.00612578273891	7.58035172832e-05	341	163.244444444	0	1	45	1	0	41	41	0.849056603774	0.556852637962	1.0	1.0	0.0	75.9210581506	-1	275	11957	-1	-1	12975	-1	-1	7346
Event_6	0.00417151684695	0.0	616.015	2.78	0.56720165579	0.00329579785773	6.49533291848	0.0	0.000109859928591	18205	910.452764187	150.0	627.83	2.835	0.0325	7.2836221135	1.28716041015	617.918148492	173.966666667	175.015358367	2.53796287703	0.00419652098535	1.94968445783	188.004177041	50.21875	3.29520576353	615.18	2.11	0.0	1.56354381932	0	2	60	0	2	0	32	2187	1	0.00621157366404	0.0	618.56	2.575	1.23723789881	1.45529174191	111.339603667	186.579918894	0.118217292477	0.00411266015017	1.08578754357	183.083697739	29.2924457673	1.52973495248	75.9424641987	10438	10325.9061437	113.081698554	6016.13366531	1607.0	-1	-1	477065	-1	0.0	0.00658389766742	5.49299642955e-05	250	151.885714286	0	1	35	1	0	27	27	0.583333333333	0.292007690195	1.0	1.0	0.0	57.5835819272	-1	158	17610	-1	-1	16639	-1	-1	5316
Event_56	0.00475749492218	0.0	618.58	2.62	0.420485178895	0.00372947953781	7.89752650177	0.0	6.65978488895e-05	30031	670.068346735	108.0	624.8	2.82	0.0344444444444	8.56054200062	1.28713810818	616.303750708	199.553571429	113.762075742	2.55654532578	0.00267412434464	1.63274180926	126.881363116	37.2368421053	2.80306176441	608.53	2.04	0.0	1.32821603488	0	2	112	0	2	0	76	3607	1	0.00598054007588	0.0	609.92	2.725	1.06114815396	2.54512543334	126.060748925	140.464848519	0.0861878730507	0.00274013970453	1.08580261711	140.347869325	20.3822592278	1.50275196222	142.872330008	22350	12627.5904074	179.601599019	9642.9835968	2830.0	-1	-1	457294	-1	0.0	0.00541591445633	3.32989244447e-05	641	184.641025641	0	1	78	1	0	67	67	0.696428571429	0.479571109853	1.0	1.0	0.0	107.486631529	-1	100	27887	-1	-1	29531	-1	-1	14402
Event_4	0.00403820040079	0.0	611.645	2.66	0.418192034981	0.0028097404335	11.0839064649	0.0	0.0001337971635	14948	235.868714787	75.0	622.93	2.775	0.03	4.35130695063	1.47226877051	611.773633771	191.857142857	152.466696071	2.47241585853	0.00396236198864	1.41442561736	91.2997621832	34.619047619	2.52994968572	607.82	2.18	0.0	1.45707681116	0	2	42	0	2	0	21	1796	1	0.00378492271169	0.0	608.515	2.495	1.1266542898	1.51547887772	147.433254254	194.850851304	0.101569571044	0.00388535916884	1.09599914529	52.2074209725	14.0124094662	0.683633481206	60.3630195909	8058	6251.1345389	56.5770246943	1917.29500585	727.0	-1	-1	382485	-1	0.0	0.00618784530387	6.68985817501e-05	641	161.607142857	0	1	28	1	0	24	24	0.666666666667	0.302716082419	1.0	1.0	0.0	107.403820639	-1	200	14363	-1	-1	13708	-1	-1	4525
Event_5	0.0055114421363	0.0	617.965	2.63	0.743019941962	0.00352415334365	8.27261146497	0.0	0.000171909919202	11634	851.689843062	92.0	628.37	2.88	0.02625	10.0603233942	1.60300294534	618.273078035	158.390243902	216.10735012	2.58651372832	0.00381914207386	1.51907407217	201.058716604	43.6111111111	3.52459674438	614.58	2.225	0.0	1.51667549405	0	2	41	0	2	0	18	1398	1	0.00509230606967	0.0	617.43	2.72	1.08217157213	1.03537015138	98.7245861092	250.987104019	0.0844868981836	0.0034156592649	1.18043038431	251.700553676	25.693072742	2.58300613617	64.1201178137	6494	8644.29400478	59.2438888145	3619.05689887	785.0	-1	-1	512551	-1	0.0	0.00704721634954	8.59549596012e-05	325	141.9	0	1	20	1	0	14	13	0.487804878049	0.243940175348	1.0	1.0	0.0	65.1192428509	-1	184	10649	-1	-1	11459	-1	-1	2838
Event_8	0.0036457826221	0.0	622.265	2.735	0.637690241912	0.00306211723535	8.06038647343	0.0	0.000109361329834	18288	561.706484939	92.0	631.93	2.91	0.04	7.48941979918	1.21225586533	623.417420654	178.767857143	212.03780262	2.5452747513	0.00384528346832	1.65482578532	192.716346133	46.0	3.59397150137	615.76	2.255	0.0	1.29892692479	0	2	56	0	2	0	27	2197	1	0.00488629661019	0.0	625.435	2.87	1.11238705106	1.78918952639	131.166097487	190.631813263	0.106990478037	0.00392536178655	1.06788264656	163.227676411	21.9790109668	1.79250258701	66.674072593	10011	11662.0791441	89.3605924071	5203.34134558	1242.0	-1	-1	571470	-1	0.0	0.00657318141981	5.46806649169e-05	383	152.133333333	0	1	45	1	0	39	38	0.803571428571	0.374343832021	1.0	1.0	0.0	83.3537368961	-1	100	17718	-1	-1	17805	-1	-1	6846
Event_57	0.00434911893888	0.0	628.72	2.69	0.518603731234	0.00327407449955	10.3234672304	0.0	0.000114879807002	34819	615.887723767	116.0	635.57	2.85	0.0411111111111	7.91423584049	1.34010594985	627.297456098	214.166666667	159.798790423	2.4863402439	0.00319377998582	1.62551872779	134.710651428	39.4166666667	2.90940497365	621.395	2.065	0.0	1.29121585305	0	4	114	0	4	0	60	4182	1	0.00522869977633	0.0	626.71	2.6	0.977132546669	1.23349558102	172.514507107	195.481300792	0.098591582607	0.00336172839396	1.06171964624	135.91569944	20.588207639	1.40456213352	151.431972333	24415	18057.2633178	182.058097512	8082.63908568	2365.0	-1	-1	715528	-1	0.0	0.00475871313673	5.7439903501e-05	1282	210.14084507	0	2	71	2	0	59	59	0.622807017544	0.428501680117	1.0	1.0	0.0	178.018401599	-1	350	30453	-1	-1	33895	-1	-1	14920
Event_54	0.00403252776953	0.0	620.32	2.875	0.34382689866	0.00303434882874	8.62041884817	0.0	8.09159687664e-05	24717	684.452378539	100.0	684.32	3.03	0.045	7.00861889945	1.34691876864	626.713604895	219.533333333	114.842830462	2.60876923077	0.00332229645257	1.69748700066	129.606049669	38.9795918367	2.85426179149	602.375	2.245	0.0	1.47435928085	0	2	75	0	2	0	49	2969	1	0.00501341388712	0.0	630.95	2.57	1.15428524839	15.2560376672	152.060739405	142.871874662	0.126201490727	0.00368560679247	1.01261795214	135.454457215	18.5668721517	1.38815253207	99.6719888794	16465	8498.36945419	123.916551048	6350.69643376	1910.0	-1	-1	757542	-1	0.0	0.00513295186806	4.04579843832e-05	999	194.819672131	0	1	61	1	0	55	55	0.813333333333	0.48080268641	1.0	1.0	0.0	140.686235787	-1	125	24115	-1	-1	23118	-1	-1	11884
Event_24	0.00425313295249	0.0	608.52	2.505	0.388207807139	0.00323827431317	9.11395178963	0.0	0.000104460461715	19146	472.642310141	125.0	618.97	2.82	0.03875	7.38994728184	1.33492595915	610.058685727	201.241935484	121.846338943	2.43968528369	0.00332488487819	1.84603712605	137.375409085	42.78125	2.74596452984	605.65	2.02	0.0	1.0908952951	0	2	62	0	2	0	32	2300	1	0.00578513671592	0.0	607.4	2.575	1.08928856704	1.4892948045	138.236633123	132.712637609	0.0870205943243	0.00344696371796	1.06892088568	135.154222503	28.1020426017	1.39855357246	81.4304835083	12477	7432.62667549	110.762227563	4396.01309071	1369.0	-1	-1	366528	-1	0.0	0.0058711287245	5.22302308576e-05	600	170.325	0	1	40	1	0	35	35	0.645161290323	0.355844562833	1.0	1.0	0.0	109.085331807	-1	149	17560	-1	-1	18338	-1	-1	6813
Event_26	0.00409211827411	0.0	629.745	2.785	0.455502679417	0.00342785914615	7.05153203343	0.0	0.000207749039161	9627	572.746634127	84.0	634.8	2.815	0.0225	6.94779875516	1.23108820703	629.708236364	153.424242424	137.035134211	2.586	0.00361028665652	1.76397370694	155.446873732	42.2352941176	3.15962687645	626.275	2.29	0.0	1.25081610135	0	2	33	0	2	0	17	1157	1	0.00568018956218	0.0	628.785	2.705	1.14141666576	1.27654599612	70.7142269557	157.367445883	0.0941539598364	0.00317951083564	1.05800546328	154.820510371	20.7591227288	1.74128121502	39.3948226249	5063	4385.12429475	54.6831849151	2642.59685345	718.0	-1	-1	943455	-1	0.0	0.00711159737418	0.00010387451958	275	140.615384615	0	1	26	1	0	23	22	0.787878787879	0.379765243586	1.0	1.0	0.0	61.2529685309	-1	208	9141	-1	-1	8861	-1	-1	3656
Event_23	0.00327481762455	0.0	628.355	2.755	0.382246500557	0.00300827275006	8.228	0.0	0.000501378791677	3989	380.551293897	75.0	629.185	2.905	0.03125	6.45002193046	1.18756795494	627.887006369	171.416666667	138.616480975	2.59654989384	0.00417601495726	2.00028323687	168.919141127	41.6666666667	3.31799974245	627.175	2.36	0.0	1.6156218878	0	2	12	0	2	0	6	480	1	0.00501449796156	0.0	627.275	2.9	1.12870628592	0.466349058796	148.397168763	160.401740397	0.105582664775	0.00385641366781	1.00022055455	167.244971916	25.7189942779	1.94375871005	13.0632475043	2057	1524.78129072	20.0028323687	1013.51484676	250.0	-1	-1	920937	-1	0.0	0.00583373845406	0.000250689395839	525	171.416666667	0	1	12	1	0	11	10	1.0	0.51566808724	1.0	1.0	0.0	148.397168763	-1	324	3437	-1	-1	3522	-1	-1	2057
101b_allsc	0.00406027699518	4.98055921719e-06	636.17	2.835	0.437961243121	0.00317095603494	9.07092168431	0.0	0.000137795471676	602342	977.871106561	208.0	670.66	3.46	0.0675	10.6477759766	1.30784778921	628.396542952	200.987958115	141.070829467	2.56518761847	0.00342124542345	1.64605639704	148.487448751	41.0423076923	3.02105622372	549.62	1.98	0.0	1.08302047486	3	86	1910	0	83	0	1040	72368	40	0.00500095162979	0.0	627.745	2.715	1.06936658712	5.80730781377	149.489115538	172.276406384	0.114548290016	0.00351395583096	1.03698200598	165.187895607	23.6687953923	1.54994167251	2445.67536583	383887	263802.451104	3012.28320659	154426.946701	42684.0	-1	-1	44683	-1	0.000117873234807	0.00531297938414	0.00156346600589	1091	188	2	46	1420	42	0	1212	1188	0.743455497382	0.443718020659	1.0	1.0	0.0	123.518377914	-1	100	13597	-1	-1	601886	-1	-1	267270
Event_61	0.00383335905714	0.0	619.13	2.68	0.293752953355	0.00318511912346	10.5439856373	0.0	0.000254809529876	15698	411.005953893	75.0	638.87	3.03	0.055	6.13441722228	1.228083071	616.748564914	234.92	94.1088543219	2.52332886266	0.00314472386588	1.80496384038	93.1455869871	34.8125	2.391204111	602.005	2.185	0.0	1.08302047486	0	4	50	0	4	0	32	1886	1	0.00551906385135	0.0	627.745	2.715	1.02536902705	6.49348697546	184.444542852	125.196566561	0.114307688582	0.00345942206019	1.00105818669	82.8023416028	17.2391854833	0.96194880791	60.176070479	11746	4611.33386177	86.6382643385	2980.65878359	1114.0	-1	-1	44683	-1	0.0	0.00514947790016	0.000127404764938	608	194.194444444	0	2	36	2	0	32	32	0.72	0.445343355842	1.0	1.0	0.0	123.518377914	-1	100	13597	-1	-1	14449	-1	-1	6991
Event_60	0.00398200720136	0.0	629.94	2.725	0.349717213844	0.00300190661636	11.354375	0.0	8.11326112531e-05	24651	684.61449133	108.0	637.26	2.79	0.03125	9.12819321774	1.34466382905	631.08854795	245.5	118.094233404	2.46614029143	0.00326738116812	1.81338373816	121.49139992	35.5555555556	2.7622402127	623.63	2.125	0.0	1.27648133989	0	2	74	0	2	0	45	2961	1	0.0052964840837	0.0	631.415	2.79	1.03986201068	1.06813724329	216.43356094	163.813872135	0.0846053408567	0.00326467290545	0.998484289042	157.750029088	19.3067999744	1.5314003536	98.1604595207	18167	8620.87903847	130.563629147	5467.1129964	1600.0	-1	-1	295404	-1	0.0	0.00453331174613	4.05663056265e-05	949	220.589285714	0	1	56	1	0	48	47	0.756756756757	0.501115573405	1.0	1.0	0.0	167.797256103	-1	50	23973	-1	-1	24351	-1	-1	12353
Event_49	0.00446894384466	0.0	626.585	2.69	0.420123540695	0.00361654174747	9.70717839375	0.0	0.000104827297028	19079	626.645717743	83.0	630.765	2.87	0.0275	8.25157393225	1.25386734724	625.665902471	197.942028986	117.875544602	2.54943954104	0.00293662656235	1.69201343704	122.339596537	36.0769230769	3.00303897519	617.0	2.215	0.0	1.34918737221	0	2	69	0	2	0	39	2292	1	0.00594186803721	0.0	625.25	2.66	0.989758906166	0.728824018599	113.789393186	160.538190322	0.0910502571289	0.00298499589016	1.04715673521	127.019258976	16.2955993662	1.58230801566	85.2629796122	13658	8015.53703292	113.364900282	4771.24426495	1407.0	-1	-1	151439	-1	0.0	0.00501745200698	5.24136485141e-05	708	199.304347826	0	1	46	1	0	38	38	0.666666666667	0.480528329577	1.0	1.0	0.0	120.163198205	-1	1032	18285	-1	-1	18063	-1	-1	9168
Event_48	0.00372560564791	3.94212953838e-05	621.79	2.7	0.381216730467	0.0026806480861	11.538513061	0.0	7.88425907675e-05	25367	849.246925233	125.0	626.515	3.46	0.04375	8.77781591576	1.41055878314	619.554520423	253.338235294	144.333205996	2.56388220277	0.00297418169266	1.6213506336	162.993703516	40.3513513514	3.04306950795	604.42	2.04	0.0	1.2329240449	1	3	68	0	2	0	37	3047	1	0.00421843898835	0.0	619.21	2.665	1.02618139108	2.50353680461	204.545992368	192.994269751	0.125720758877	0.00331076239161	0.982438338456	216.000568191	26.7397085252	1.97136220002	94.5074384705	17227	9670.32480174	107.009141818	6030.76703009	1493.0	71250	-1	70533	-1	3.94212953838e-05	0.00429532377016	3.94212953838e-05	758	232.811320755	1	3	53	1	0	47	47	0.779411764706	0.48641936374	1.0	1.0	0.0	161.46493506	24457	250	23740	-1	-1	24667	-1	-1	12339
Event_65	0.00387247438862	0.0	630.895	2.65	0.406160749414	0.00296035894352	9.38994481913	0.0	9.25112169851e-05	21619	824.659513002	100.0	640.02	2.84	0.025	8.24659513002	1.32887339377	630.989501765	239.296875	139.377607009	2.6044213417	0.00293822594784	1.68614954465	126.044023839	38.8333333333	2.68917446181	625.66	2.3	0.0	1.27212908169	0	2	64	0	2	0	42	2597	1	0.00483562013823	0.0	632.355	2.765	1.04148655459	1.50456366431	192.94358742	189.203065849	0.0831732353565	0.00310037442326	0.997520361424	150.705383783	18.8251475124	1.4142688023	83.7190238075	15315	8780.78924159	104.541271768	5293.84900125	1631.0	-1	-1	432665	-1	0.0	0.00413705314522	4.62556084925e-05	1091	241.717948718	0	1	39	1	0	31	31	0.609375	0.436051621259	1.0	1.0	0.0	218.889776241	-1	50	20683	-1	-1	20603	-1	-1	9427
Event_64	0.00407713226205	0.0	630.55	2.865	0.469091443437	0.00345632462519	7.74064026044	0.0	8.97746655894e-05	22278	533.256996143	100.0	644.81	2.965	0.0344444444444	7.1100932819	1.19513621755	634.31530624	185.272727273	137.505515486	2.59435670262	0.00335437384304	1.78467690373	151.517370084	43.880952381	3.04648327454	628.14	2.22	0.0	1.40817397134	0	2	77	0	2	0	42	2676	1	0.00600820395815	0.0	632.855	2.88	1.08435549383	2.29186129199	122.064007838	173.2074565	0.115014074188	0.00342316089076	1.02716203928	136.471020027	22.5336630356	1.32327394119	90.8303525339	14266	10450.4191769	133.85076778	6363.72954351	1843.0	-1	-1	592221	-1	0.0	0.0053837028926	4.48873327947e-05	833	185.745762712	0	1	59	1	0	49	48	0.766233766234	0.491920280097	1.0	1.0	0.0	130.733420947	-1	275	21617	-1	-1	21736	-1	-1	10959
Event_67	0.00432546872677	0.0	631.76	2.805	0.437364786931	0.00302885381795	8.84034833091	0.0	0.00011956001913	25092	952.032324573	116.0	638.13	2.865	0.02375	9.09194888065	1.44712881723	631.509578415	240.434210526	146.324763116	2.55404721754	0.00281616982836	1.5461130465	158.914612408	43.0625	3.0082995696	624.71	2.08	0.0	1.1904780697	0	3	76	0	3	0	48	3014	1	0.00455971486693	0.0	628.925	2.57	0.998546428238	1.15343814704	201.365229407	206.318167357	0.0973467746301	0.00283035880701	1.01212106067	195.787992339	23.6421965445	1.71774484069	108.534661292	18273	10974.3572337	114.412365441	7627.90139556	2067.0	-1	-1	256254	-1	0.0	0.0045045045045	7.97066794197e-05	1008	222.0	0	2	55	2	0	48	47	0.723684210526	0.486609277857	1.0	1.0	0.0	199.60581525	-1	66	22940	-1	-1	25009	-1	-1	12210
Event_68	0.00412095721097	0.0	623.6	2.605	0.457329003198	0.00310867406416	9.37626714371	0.0	8.63520573378e-05	23161	564.025716593	91.0	629.65	2.8	0.025	7.5203428879	1.34430267554	624.637205288	218.388888889	149.185873846	2.54771024605	0.00291101391447	1.47914370315	119.459876093	34.9375	2.86928642772	615.455	2.26	0.0	1.16649110641	0	2	72	0	2	0	48	2782	1	0.00447044856529	0.0	619.25	2.705	1.04050868528	1.11503560571	163.645662862	184.11730842	0.0844152605726	0.00297647138629	1.048389332	121.656635113	17.4921334903	1.51730963482	95.4454899632	15724	10592.1970431	103.540059221	5734.07405247	1677.0	-1	-1	105152	-1	0.0	0.00481510015408	4.31760286689e-05	783	207.68	0	1	50	1	0	43	42	0.694444444444	0.448339881698	1.0	1.0	0.0	143.911883471	-1	0	22266	-1	-1	22952	-1	-1	10384
