right_pupil_validity;right_gaze_point_on_display_area;left_gaze_origin_validity;system_time_stamp;right_gaze_origin_in_user_coordinate_system;left_gaze_point_in_user_coordinate_system;left_gaze_origin_in_user_coordinate_system;left_pupil_validity;right_pupil_diameter;left_gaze_origin_in_trackbox_coordinate_system;right_gaze_point_in_user_coordinate_system;left_pupil_diameter;right_gaze_origin_validity;left_gaze_point_validity;right_gaze_point_validity;left_gaze_point_on_display_area;right_gaze_origin_in_trackbox_coordinate_system;device_time_stamp
1;(0.5211506485939026, 0.4422692060470581);1;1.56466617044e+15;(-13.703097343444824, 99.4894790649414, 634.3117065429688);(-28.176149368286133, 194.80813598632812, 62.858482360839844);(-75.2762451171875, 93.15631103515625, 628.8367919921875);1;2.95236206055;(0.6640543937683105, 0.22225722670555115, 0.4802817404270172);(12.626898765563965, 192.8608856201172, 62.14972686767578);3.39912414551;1;1;1;(0.4528038203716278, 0.4360983669757843);(0.5242191553115845, 0.20638439059257507, 0.4844256639480591);492110930
1;(0.5195251107215881, 0.4377155303955078);1;1.56466617045e+15;(-13.54747486114502, 99.52210235595703, 634.33447265625);(-27.930776596069336, 194.59007263183594, 62.779117584228516);(-75.18819427490234, 93.22128295898438, 628.8646240234375);1;2.95166015625;(0.6638467311859131, 0.22207462787628174, 0.4803345799446106);(11.656465530395508, 194.29783630371094, 62.6727294921875);3.40759277344;1;1;1;(0.4532148241996765, 0.4367894232273102);(0.5238677859306335, 0.20629902184009552, 0.4844741225242615);492122033
1;(0.5145558714866638, 0.4360239803791046);1;1.56466617047e+15;(-13.412354469299316, 99.51608276367188, 634.4368896484375);(-28.066349029541016, 194.76881408691406, 62.84416580200195);(-75.10138702392578, 93.29440307617188, 628.9901733398438);1;2.96151733398;(0.6636156439781189, 0.2219112068414688, 0.4805821478366852);(8.689855575561523, 194.83160400390625, 62.867034912109375);3.40957641602;1;1;1;(0.45298776030540466, 0.4362230598926544);(0.5235593914985657, 0.20636658370494843, 0.4846688210964203);492133136
1;(0.5183156728744507, 0.4364084303379059);1;1.56466617048e+15;(-13.153799057006836, 99.51693725585938, 635.1094970703125);(-25.293107986450195, 197.54342651367188, 63.854061126708984);(-74.96268463134766, 93.42692565917969, 629.7693481445312);1;2.96672058105;(0.6630917191505432, 0.22186267375946045, 0.48211926221847534);(10.934465408325195, 194.7102813720703, 62.822879791259766);3.40620422363;1;1;1;(0.45763301849365234, 0.42743033170700073);(0.5229480266571045, 0.206682488322258, 0.4859870672225952);492144239
1;(0.5201318264007568, 0.43984928727149963);1;1.56466617049e+15;(-13.010446548461914, 99.46940612792969, 635.3801879882812);(-23.505905151367188, 198.5579376220703, 64.22332000732422);(-74.89810943603516, 93.43251037597656, 629.96923828125);1;2.97549438477;(0.6628924012184143, 0.22193613648414612, 0.48249852657318115);(12.018689155578613, 193.62448120117188, 62.42770004272461);3.41191101074;1;1;1;(0.46062663197517395, 0.42421528697013855);(0.5226147770881653, 0.2069530040025711, 0.4865013360977173);492155342
1;(0.5234507918357849, 0.4422145187854767);1;1.5646661705e+15;(-12.866127967834473, 99.3743896484375, 635.4590454101562);(-23.51930046081543, 199.32757568359375, 64.5034408569336);(-74.7603988647461, 93.38751983642578, 630.0775146484375);1;2.96978759766;(0.6625531911849976, 0.22212159633636475, 0.482666015625);(14.000118255615234, 192.8781280517578, 62.156028747558594);3.41223144531;1;1;1;(0.4606042206287384, 0.42177635431289673);(0.5222885012626648, 0.20727555453777313, 0.4866219460964203);492166445
1;(0.521844744682312, 0.4400635361671448);1;1.56466617051e+15;(-12.554515838623047, 99.16122436523438, 635.6922607421875);(-22.663349151611328, 198.92446899414062, 64.35669708251953);(-74.47801971435547, 93.27889251708984, 630.3844604492188);1;2.97038269043;(0.6618356704711914, 0.22258912026882172, 0.4831717610359192);(13.041234970092773, 193.55690002441406, 62.4030876159668);3.43446350098;1;1;1;(0.46203798055648804, 0.42305389046669006);(0.521581768989563, 0.20802488923072815, 0.4870046377182007);492177549
1;(0.5204228758811951, 0.43878254294395447);1;1.56466617052e+15;(-12.39136028289795, 99.06766510009766, 635.8587646484375);(-23.18133544921875, 198.09434509277344, 64.0545654296875);(-74.39578247070312, 93.26264953613281, 630.507080078125);1;2.95872497559;(0.6616178154945374, 0.22269363701343536, 0.4833889305591583);(12.192418098449707, 193.96109008789062, 62.55018615722656);3.42462158203;1;1;1;(0.4611702859401703, 0.42568445205688477);(0.5212098360061646, 0.20838384330272675, 0.48729845881462097);492188652
1;(0.5183104276657104, 0.43892616033554077);1;1.56466617053e+15;(-12.242894172668457, 99.00389099121094, 636.0986328125);(-23.43634796142578, 197.4710235595703, 63.82770919799805);(-74.27528381347656, 93.26268768310547, 630.7882690429688);1;2.97364807129;(0.6612716913223267, 0.22282035648822784, 0.48391368985176086);(10.931318283081055, 193.915771484375, 62.53371047973633);3.43249511719;1;1;1;(0.46074312925338745, 0.4276597201824188);(0.5208677053451538, 0.20868758857250214, 0.48774707317352295);492199755
1;(0.5197896957397461, 0.44251835346221924);1;1.56466617054e+15;(-11.9830904006958, 98.91587829589844, 636.4091796875);(-23.219039916992188, 197.39266967773438, 63.7992057800293);(-74.03730773925781, 93.27162170410156, 631.19140625);1;2.97950744629;(0.6606287956237793, 0.22297577559947968, 0.4846535623073578);(11.814468383789062, 192.7822265625, 62.12114334106445);3.42747497559;1;1;1;(0.46110713481903076, 0.4279080033302307);(0.5202736854553223, 0.20909740030765533, 0.4883238673210144);492210858
1;(0.520068883895874, 0.4418107569217682);1;1.56466617055e+15;(-11.85888957977295, 98.88306427001953, 636.5641479492188);(-23.100780487060547, 197.7224884033203, 63.91924285888672);(-73.96725463867188, 93.28040313720703, 631.31103515625);1;2.99307250977;(0.6604393720626831, 0.22300346195697784, 0.4848751127719879);(11.981122970581055, 193.0055389404297, 62.202423095703125);3.43487548828;1;1;1;(0.4613052308559418, 0.4268629252910614);(0.5199894905090332, 0.20926854014396667, 0.48861536383628845);492221961
1;(0.5204038023948669, 0.43983662128448486);1;1.56466617056e+15;(-11.743593215942383, 98.8620834350586, 636.6953735351562);(-22.53648567199707, 197.5606231689453, 63.860321044921875);(-73.87310028076172, 93.30103302001953, 631.4701538085938);1;2.9877166748;(0.6601852774620056, 0.22301329672336578, 0.48517224192619324);(12.181082725524902, 193.6284637451172, 62.429134368896484);3.43081665039;1;1;1;(0.4622504711151123, 0.42737582325935364);(0.5197262167930603, 0.20939329266548157, 0.488864004611969);492233064
1;(0.520771324634552, 0.4399775266647339);1;1.56466617058e+15;(-11.526525497436523, 98.85531616210938, 637.0361938476562);(-21.902339935302734, 197.47390747070312, 63.82872772216797);(-73.67049407958984, 93.37788391113281, 631.9044189453125);1;2.98849487305;(0.6596143245697021, 0.22297793626785278, 0.48600146174430847);(12.400491714477539, 193.58399963378906, 62.41291427612305);3.43598937988;1;1;1;(0.46331265568733215, 0.4276506006717682);(0.5192268490791321, 0.20957359671592712, 0.4895275831222534);492244167
1;(0.520835280418396, 0.4393918216228485);1;1.56466617059e+15;(-11.40068244934082, 98.85750579833984, 637.1664428710938);(-22.433963775634766, 196.96913146972656, 63.64500045776367);(-73.59591674804688, 93.40496063232422, 632.0095825195312);1;2.98161315918;(0.6594186425209045, 0.2229442447423935, 0.48619896173477173);(12.438641548156738, 193.76882934570312, 62.48020553588867);3.44064331055;1;1;1;(0.4624222218990326, 0.4292503595352173);(0.5189400911331177, 0.20962867140769958, 0.48978114128112793);492255270
1;(0.5216570496559143, 0.4414042830467224);1;1.5646661706e+15;(-11.26334285736084, 98.85150146484375, 637.192626953125);(-22.251283645629883, 199.16786193847656, 64.44526672363281);(-73.44956970214844, 93.42860412597656, 632.0614624023438);1;2.99006652832;(0.6590753197669983, 0.22289791703224182, 0.4862744212150574);(12.929238319396973, 193.1337890625, 62.249061584472656);3.42977905273;1;1;1;(0.46272820234298706, 0.4222826659679413);(0.5186316967010498, 0.20966015756130219, 0.4898262917995453);492266374
1;(0.5222738981246948, 0.44625139236450195);1;1.56466617061e+15;(-10.973155975341797, 98.86853790283203, 637.3806762695312);(-22.10921859741211, 200.93405151367188, 65.08811950683594);(-73.13654327392578, 93.5031509399414, 632.3264770507812);1;2.99533081055;(0.6583009958267212, 0.22279542684555054, 0.48674559593200684);(13.297528266906738, 191.604248046875, 61.69235610961914);3.42868041992;1;1;1;(0.4629662334918976, 0.4166856110095978);(0.5179749727249146, 0.2096993774175644, 0.49019312858581543);492277477
1;(0.5233281850814819, 0.44952264428138733);1;1.56466617062e+15;(-10.800324440002441, 98.88102722167969, 637.4935302734375);(-21.043569564819336, 202.1129608154297, 65.51721954345703);(-73.01821899414062, 93.52980041503906, 632.423095703125);1;3.00466918945;(0.65800940990448, 0.2227596640586853, 0.4869163930416107);(13.926918983459473, 190.5719451904297, 61.31663513183594);3.42430114746;1;1;1;(0.4647512435913086, 0.41294974088668823);(0.517583966255188, 0.20971614122390747, 0.4904140532016754);492288580
1;(0.5239495635032654, 0.45001643896102905);1;1.56466617063e+15;(-10.606197357177734, 98.88549041748047, 637.5799560546875);(-19.64179039001465, 199.83839416503906, 64.6893539428711);(-72.8246078491211, 93.57925415039062, 632.537353515625);1;2.99462890625;(0.6575436592102051, 0.2226642519235611, 0.4871114492416382);(14.297890663146973, 190.4161376953125, 61.259944915771484);3.42822265625;1;1;1;(0.46709927916526794, 0.4201577603816986);(0.5171464681625366, 0.2097448706626892, 0.4905797243118286);492299683
1;(0.523601233959198, 0.44433078169822693);1;1.56466617064e+15;(-10.19531536102295, 98.86870574951172, 637.7376708984375);(-19.222867965698242, 198.9258270263672, 64.35720825195312);(-72.3759536743164, 93.6629638671875, 632.7694091796875);1;2.99096679688;(0.6564738154411316, 0.22252124547958374, 0.48749083280563354);(14.08991527557373, 192.2102813720703, 61.91299057006836);3.42375183105;1;1;1;(0.4678010046482086, 0.4230496287345886);(0.5162220597267151, 0.2098720818758011, 0.4908730387687683);492310786
1;(0.5235798954963684, 0.4401592016220093);1;1.56466617065e+15;(-9.968592643737793, 98.83959197998047, 637.8211059570312);(-20.32869529724121, 199.6133575439453, 64.6074447631836);(-72.22059631347656, 93.6729736328125, 632.8466796875);1;2.99075317383;(0.656104564666748, 0.22252731025218964, 0.48761072754859924);(14.077136039733887, 193.5266571044922, 62.392120361328125);3.41590881348;1;1;1;(0.4659486711025238, 0.420870840549469);(0.5157124996185303, 0.209999680519104, 0.4910218417644501);492321889
1;(0.5232507586479187, 0.4384872019290924);1;1.56466617066e+15;(-9.730806350708008, 98.80326080322266, 637.9803466796875);(-20.785114288330078, 201.01776123046875, 65.11859893798828);(-71.9857406616211, 93.67083740234375, 633.046630859375);1;2.98481750488;(0.6555256843566895, 0.22262519598007202, 0.48795056343078613);(13.88062572479248, 194.05430603027344, 62.584163665771484);3.41157531738;1;1;1;(0.46518412232398987, 0.4164203107357025);(0.515175998210907, 0.21018391847610474, 0.4913182258605957);492332992
1;(0.5238474607467651, 0.4442492127418518);1;1.56466617068e+15;(-9.264545440673828, 98.6837158203125, 638.147216796875);(-20.449356079101562, 200.68588256835938, 64.99784088134766);(-71.45497131347656, 93.60523223876953, 633.3050537109375);1;2.98803710938;(0.6542682647705078, 0.22294248640537262, 0.4883214235305786);(14.236875534057617, 192.23606872558594, 61.92233657836914);3.40853881836;1;1;1;(0.46574652194976807, 0.4174719452857971);(0.5141297578811646, 0.2106216847896576, 0.4915977716445923);492344095
1;(0.5242706537246704, 0.44461485743522644);1;1.56466617069e+15;(-9.00248908996582, 98.59789276123047, 638.2424926757812);(-19.565658569335938, 199.1765594482422, 64.44849395751953);(-71.265625, 93.57142639160156, 633.396240234375);1;2.98530578613;(0.653820276260376, 0.22308629751205444, 0.48844897747039795);(14.48960018157959, 192.12063598632812, 61.88032150268555);3.40902709961;1;1;1;(0.46722671389579773, 0.42225486040115356);(0.5135421752929688, 0.21092383563518524, 0.4917523264884949);492355199
1;(0.5246341824531555, 0.4474358558654785);1;1.5646661707e+15;(-8.74780559539795, 98.51648712158203, 638.3306884765625);(-19.88685417175293, 197.83961486816406, 63.96186447143555);(-70.97575378417969, 93.51439666748047, 633.5264282226562);1;2.9945526123;(0.65313720703125, 0.22331805527210236, 0.4886245131492615);(14.706555366516113, 191.23048400878906, 61.556312561035156);3.40515136719;1;1;1;(0.46668872237205505, 0.4264916777610779);(0.5129713416099548, 0.21120935678482056, 0.4918949007987976);492366302
1;(0.5256417393684387, 0.44466468691825867);1;1.56466617071e+15;(-8.211441993713379, 98.36778259277344, 638.5738525390625);(-20.237987518310547, 197.99635314941406, 64.01888275146484);(-70.36116027832031, 93.40880584716797, 633.8770751953125);1;2.98970031738;(0.6516711115837097, 0.2237962931394577, 0.48914867639541626);(15.308075904846191, 192.10496520996094, 61.874603271484375);3.38565063477;1;1;1;(0.4661005735397339, 0.42599499225616455);(0.5117679238319397, 0.2117691934108734, 0.49231603741645813);492377405
1;(0.5267391204833984, 0.44840341806411743);1;1.56466617072e+15;(-7.904948711395264, 98.31912231445312, 638.7155151367188);(-20.668004989624023, 198.06349182128906, 64.04332733154297);(-70.14593505859375, 93.38920593261719, 634.0036010742188);1;2.98062133789;(0.6511569619178772, 0.2239132821559906, 0.48934483528137207);(15.96325969696045, 190.92515563964844, 61.445186614990234);3.38229370117;1;1;1;(0.4653802514076233, 0.4257822334766388);(0.5110800862312317, 0.2119821310043335, 0.492573618888855);492388508
1;(0.528082013130188, 0.4468899965286255);1;1.56466617073e+15;(-7.5743889808654785, 98.27831268310547, 638.8142700195312);(-20.878332138061523, 197.48562622070312, 63.83302307128906);(-69.78916931152344, 93.38504028320312, 634.1512451171875);1;2.98106384277;(0.6503198742866516, 0.22399485111236572, 0.48955675959587097);(16.764976501464844, 191.4027099609375, 61.619022369384766);3.38552856445;1;1;1;(0.46502795815467834, 0.4276135265827179);(0.5103397965431213, 0.21215221285820007, 0.49274852871894836);492399611
1;(0.5288267135620117, 0.44642284512519836);1;1.56466617074e+15;(-6.928069591522217, 98.24944305419922, 639.0480346679688);(-19.879140853881836, 196.64813232421875, 63.52820587158203);(-69.0373306274414, 93.43439483642578, 634.5065307617188);1;2.97857666016;(0.6485455632209778, 0.22401221096515656, 0.49010804295539856);(17.20953369140625, 191.5501251220703, 61.67267990112305);3.38386535645;1;1;1;(0.4667016267776489, 0.4302675426006317);(0.5088915228843689, 0.21235179901123047, 0.4931872487068176);492410714
1;(0.528197169303894, 0.4450680613517761);1;1.56466617075e+15;(-6.5837836265563965, 98.25836944580078, 639.1798706054688);(-19.033815383911133, 197.13084411621094, 63.70389938354492);(-68.78578186035156, 93.46983337402344, 634.6314086914062);1;2.97254943848;(0.6479506492614746, 0.22396408021450043, 0.4903101921081543);(16.83367347717285, 191.97767639160156, 61.828304290771484);3.38751220703;1;1;1;(0.4681175947189331, 0.4287377893924713);(0.508120059967041, 0.21238915622234344, 0.4934433698654175);492421817
1;(0.526086151599884, 0.4457583725452423);1;1.56466617076e+15;(-6.212750434875488, 98.28878784179688, 639.3251342773438);(-19.857587814331055, 197.3891143798828, 63.79789352416992);(-68.4086685180664, 93.54462432861328, 634.8211669921875);1;2.96562194824;(0.647058367729187, 0.2238282859325409, 0.4906249940395355);(15.573407173156738, 191.75982666015625, 61.74900817871094);3.37832641602;1;1;1;(0.4667378067970276, 0.4279193878173828);(0.5072886347770691, 0.21236899495124817, 0.49373242259025574);492432920
1;(0.5262867212295532, 0.4481096565723419);1;1.56466617078e+15;(-5.500782489776611, 98.36894226074219, 639.5601196289062);(-19.790115356445312, 198.32156372070312, 64.13729858398438);(-67.603271484375, 93.72209930419922, 635.1776123046875);1;2.96046447754;(0.6451656222343445, 0.22346389293670654, 0.49120813608169556);(15.693127632141113, 191.01785278320312, 61.478946685791016);3.36560058594;1;1;1;(0.4668508470058441, 0.4249644875526428);(0.5056947469711304, 0.2122456431388855, 0.49420836567878723);492444024
1;(0.5263437628746033, 0.4492451846599579);1;1.56466617079e+15;(-5.137484073638916, 98.42150115966797, 639.6796264648438);(-20.665996551513672, 197.40843200683594, 63.80492401123047);(-67.32853698730469, 93.80036163330078, 635.2982788085938);1;2.96351623535;(0.6445204615592957, 0.22328637540340424, 0.49141088128089905);(15.727205276489258, 190.6595001220703, 61.34851837158203);3.359375;1;1;1;(0.4653836786746979, 0.4278581440448761);(0.504881739616394, 0.21214790642261505, 0.4944547116756439);492455127
1;(0.5276917815208435, 0.4500771462917328);1;1.5646661708e+15;(-4.771596431732178, 98.47980499267578, 639.815185546875);(-19.658227920532227, 196.80865478515625, 63.58663558959961);(-66.95258331298828, 93.91062927246094, 635.4782104492188);1;2.96278381348;(0.6436344385147095, 0.22304058074951172, 0.4917188584804535);(16.531959533691406, 190.39698791503906, 61.25297927856445);3.35108947754;1;1;1;(0.46707168221473694, 0.42975881695747375);(0.5040629506111145, 0.21204052865505219, 0.4947347342967987);492466230
1;(0.5274006128311157, 0.45176878571510315);1;1.56466617081e+15;(-4.055288791656494, 98.59152221679688, 640.0694580078125);(-19.86066246032715, 196.11575317382812, 63.33442306518555);(-66.14954376220703, 94.13447570800781, 635.8541870117188);1;2.95407104492;(0.6417456865310669, 0.22254717350006104, 0.4923585057258606);(16.358142852783203, 189.8631591796875, 61.058712005615234);3.34172058105;1;1;1;(0.46673262119293213, 0.431954562664032);(0.5024611353874207, 0.21183252334594727, 0.49526160955429077);492477333
1;(0.5300903916358948, 0.45841309428215027);1;1.56466617082e+15;(-3.7015151977539062, 98.63817596435547, 640.1876831054688);(-18.659242630004883, 197.60365295410156, 63.87596893310547);(-65.87828826904297, 94.193359375, 635.975341796875);1;2.95883178711;(0.6411097049713135, 0.22242799401283264, 0.4925585985183716);(17.963895797729492, 187.76649475097656, 60.29557418823242);3.33262634277;1;1;1;(0.46874505281448364, 0.42723941802978516);(0.5016706585884094, 0.21175186336040497, 0.4955052435398102);492488436
1;(0.5311055779457092, 0.460945725440979);1;1.56466617083e+15;(-3.3241965770721436, 98.67923736572266, 640.3400268554688);(-18.286033630371094, 198.69271850585938, 64.27235412597656);(-65.49279022216797, 94.2752914428711, 636.1766967773438);1;2.95547485352;(0.6401996612548828, 0.22227688133716583, 0.4929005205631256);(18.569957733154297, 186.96730041503906, 60.00468063354492);3.33697509766;1;1;1;(0.46937018632888794, 0.4237881600856781);(0.5008277297019958, 0.2117036134004593, 0.49581483006477356);492499539
1;(0.5313643217086792, 0.46088501811027527);1;1.56466617084e+15;(-2.5644562244415283, 98.71736145019531, 640.6419067382812);(-18.43071174621582, 198.73289489746094, 64.2869873046875);(-64.65321350097656, 94.42637634277344, 636.6058349609375);1;2.94993591309;(0.6382222175598145, 0.22202539443969727, 0.493620365858078);(18.724458694458008, 186.9864501953125, 60.011653900146484);3.33312988281;1;1;1;(0.4691278338432312, 0.42366087436676025);(0.4991321861743927, 0.21173645555973053, 0.49641627073287964);492510642
1;(0.5304330587387085, 0.45675837993621826);1;1.56466617085e+15;(-2.1889238357543945, 98.71228790283203, 640.832275390625);(-19.19110107421875, 198.23057556152344, 64.10416412353516);(-64.37855529785156, 94.4654769897461, 636.7791748046875);1;2.94731140137;(0.6375686526298523, 0.22198863327503204, 0.4939180910587311);(18.168516159057617, 188.28860473632812, 60.4856071472168);3.33172607422;1;1;1;(0.4678541123867035, 0.4252527058124542);(0.49829474091529846, 0.21184241771697998, 0.4967882037162781);492521745
1;(0.5296869874000549, 0.4514252245426178);1;1.56466617086e+15;(-1.7993654012680054, 98.68311309814453, 641.0819702148438);(-21.42726707458496, 196.3675079345703, 63.42606735229492);(-63.987789154052734, 94.5093994140625, 637.0770874023438);1;2.93778991699;(0.6366280913352966, 0.22199393808841705, 0.4944399297237396);(17.72312355041504, 189.97157287597656, 61.09813690185547);3.33203125;1;1;1;(0.46410849690437317, 0.431156724691391);(0.4974265396595001, 0.21204693615436554, 0.49727049469947815);492532849
1;(0.5298749804496765, 0.45054107904434204);1;1.56466617088e+15;(-1.024647831916809, 98.58572387695312, 641.4774169921875);(-22.105106353759766, 197.77574157714844, 63.93863296508789);(-63.15898513793945, 94.51820373535156, 637.6116943359375);1;2.93356323242;(0.6346585154533386, 0.2222132384777069, 0.495332270860672);(17.8353271484375, 190.25057983398438, 61.199684143066406);3.31845092773;1;1;1;(0.46297308802604675, 0.4266941547393799);(0.4957025647163391, 0.21252387762069702, 0.498019278049469);492543952
1;(0.5293857455253601, 0.4510399103164673);1;1.56466617089e+15;(-0.633389949798584, 98.52082061767578, 641.7161865234375);(-22.203475952148438, 198.5071563720703, 64.20484924316406);(-62.87644577026367, 94.51070404052734, 637.83203125);1;2.9377746582;(0.6339796781539917, 0.2223360687494278, 0.49570897221565247);(17.543270111083984, 190.09317016601562, 61.14238357543945);3.30870056152;1;1;1;(0.4628083109855652, 0.42437630891799927);(0.4948328733444214, 0.21282890439033508, 0.4984704554080963);492555055
1;(0.531836748123169, 0.4509144425392151);1;1.5646661709e+15;(-0.2465135008096695, 98.46217346191406, 641.9912719726562);(-21.27918815612793, 201.42051696777344, 65.26522064208984);(-62.50374984741211, 94.49352264404297, 638.1622314453125);1;2.92872619629;(0.6330764293670654, 0.22253701090812683, 0.4962819814682007);(19.006502151489258, 190.13278198242188, 61.156795501708984);3.30508422852;1;1;1;(0.46435651183128357, 0.4151439368724823);(0.4939735233783722, 0.2131315916776657, 0.49899595975875854);492566158
1;(0.5322477221488953, 0.4479227364063263);1;1.56466617091e+15;(0.5288384556770325, 98.34332275390625, 642.53564453125);(-20.426542282104492, 201.6792755126953, 65.35941314697266);(-61.721126556396484, 94.51054382324219, 638.8480834960938);1;2.92669677734;(0.6311836242675781, 0.22279728949069977, 0.49748778343200684);(19.251863479614258, 191.07684326171875, 61.50040054321289);3.30885314941;1;1;1;(0.4657847285270691, 0.4143238961696625);(0.4922533929347992, 0.21373817324638367, 0.5000364780426025);492577261
1;(0.5316027998924255, 0.4418617784976959);1;1.56466617092e+15;(0.9035525321960449, 98.30850982666016, 642.742919921875);(-20.400312423706055, 201.9175567626953, 65.44612121582031);(-61.44829177856445, 94.53378295898438, 639.0421142578125);1;2.90473937988;(0.6305340528488159, 0.22281666100025177, 0.4978248178958893);(18.866886138916016, 192.98941040039062, 62.196537017822266);3.32093811035;1;1;1;(0.4658287465572357, 0.4135689437389374);(0.4914225935935974, 0.21393883228302002, 0.5004366636276245);492588364
1;(0.5291328430175781, 0.4438808262348175);1;1.56466617093e+15;(1.2952616214752197, 98.30587768554688, 642.943115234375);(-19.73416519165039, 200.3984832763672, 64.89323425292969);(-61.083194732666016, 94.60916137695312, 639.2890625);1;2.92184448242;(0.6296675205230713, 0.2227054238319397, 0.49826428294181824);(17.392292022705078, 192.352294921875, 61.96467590332031);3.32656860352;1;1;1;(0.46694454550743103, 0.4183827042579651);(0.49055415391921997, 0.21404121816158295, 0.5008329153060913);492599467
1;(0.5295212268829346, 0.44590142369270325);1;1.56466617094e+15;(2.05810809135437, 98.39328002929688, 643.288330078125);(-20.931962966918945, 200.05467224121094, 64.76809692382812);(-60.2886848449707, 94.85977935791016, 639.7716064453125);1;2.92811584473;(0.6277942657470703, 0.22218257188796997, 0.4991393983364105);(17.624126434326172, 191.7146759033203, 61.73257064819336);3.32092285156;1;1;1;(0.46493813395500183, 0.41947224736213684);(0.48886293172836304, 0.21394683420658112, 0.501545786857605);492610570
1;(0.5295042395591736, 0.44915497303009033);1;1.56466617095e+15;(2.431981325149536, 98.49044036865234, 643.4274291992188);(-21.246532440185547, 199.5271453857422, 64.57609558105469);(-60.02586364746094, 94.99070739746094, 639.9088134765625);1;2.93772888184;(0.6271792054176331, 0.22185739874839783, 0.4993993043899536);(17.614013671875, 190.68795776367188, 61.35888671875);3.31809997559;1;1;1;(0.4644111692905426, 0.42114391922950745);(0.4880337715148926, 0.21372662484645844, 0.5018526315689087);492621674
1;(0.531102180480957, 0.4475211799144745);1;1.56466617096e+15;(2.816336154937744, 98.64571380615234, 643.562255859375);(-21.561431884765625, 200.92364501953125, 65.08436584472656);(-59.67313766479492, 95.21943664550781, 640.087890625);1;2.93547058105;(0.6263545155525208, 0.22126176953315735, 0.49975404143333435);(18.567964553833008, 191.20355224609375, 61.54652786254883);3.31147766113;1;1;1;(0.4638836681842804, 0.4167184829711914);(0.4871809780597687, 0.21333301067352295, 0.5021694302558899);492632777
1;(0.530367374420166, 0.44418177008628845);1;1.56466617098e+15;(3.5257225036621094, 98.9735107421875, 643.75634765625);(-21.41310691833496, 201.10861206054688, 65.15164947509766);(-58.932342529296875, 95.76380157470703, 640.3926391601562);1;2.93162536621;(0.6246375441551208, 0.2197904884815216, 0.5003791451454163);(18.12931251525879, 192.25735473632812, 61.930084228515625);3.31878662109;1;1;1;(0.464132159948349, 0.4161323308944702);(0.48560672998428345, 0.21246042847633362, 0.5026595592498779);492643880
1;(0.5315190553665161, 0.44804108142852783);1;1.56466617099e+15;(3.85567045211792, 99.13198852539062, 643.8128051757812);(-20.697011947631836, 201.84559631347656, 65.41989135742188);(-58.69333267211914, 95.9441909790039, 640.4658813476562);1;2.94139099121;(0.6240889430046082, 0.2192908376455307, 0.5005333423614502);(18.816844940185547, 191.03945922851562, 61.4868049621582);3.32077026367;1;1;1;(0.46533167362213135, 0.41379696130752563);(0.4848742187023163, 0.21202166378498077, 0.502822995185852);492654983
1;(0.5305719375610352, 0.44765573740005493);1;1.564666171e+15;(4.170478820800781, 99.26451873779297, 643.93505859375);(-19.649696350097656, 201.25625610351562, 65.20538330078125);(-58.41118621826172, 96.15827941894531, 640.6201171875);1;2.94149780273;(0.6234278082847595, 0.2187279313802719, 0.5008496046066284);(18.25144386291504, 191.1610565185547, 61.53106689453125);3.30880737305;1;1;1;(0.46708598732948303, 0.41566452383995056);(0.48417678475379944, 0.211689293384552, 0.5031088590621948);492666086
1;(0.5311487317085266, 0.44729673862457275);1;1.56466617101e+15;(4.705718040466309, 99.41506958007812, 644.0486450195312);(-19.43964958190918, 201.9183349609375, 65.44639587402344);(-57.84440231323242, 96.47425842285156, 640.8273315429688);1;2.9443359375;(0.6221227049827576, 0.2178901731967926, 0.5012500286102295);(18.595800399780273, 191.27432250976562, 61.57231521606445);3.30297851562;1;1;1;(0.4674378037452698, 0.4135664403438568);(0.48299074172973633, 0.2113022655248642, 0.5033866167068481);492677189
1;(0.5321295857429504, 0.4425218105316162);1;1.56466617102e+15;(4.932117462158203, 99.41558074951172, 644.0842895507812);(-19.414302825927734, 201.2863006591797, 65.21637725830078);(-57.665042877197266, 96.52757263183594, 640.8814086914062);1;2.94375610352;(0.6217126846313477, 0.21775829792022705, 0.5013404488563538);(19.18136215209961, 192.78115844726562, 62.12071990966797);3.3065032959;1;1;1;(0.467480331659317, 0.41556933522224426);(0.4824897050857544, 0.21131931245326996, 0.5034605860710144);492688292
1;(0.5327545404434204, 0.44259461760520935);1;1.56466617103e+15;(5.144927978515625, 99.36912536621094, 644.1277465820312);(-19.5098934173584, 201.64718627929688, 65.34773254394531);(-57.45485305786133, 96.53162384033203, 640.971435546875);1;2.94018554688;(0.6212278604507446, 0.21778878569602966, 0.5014819502830505);(19.554418563842773, 192.7581787109375, 62.112369537353516);3.31164550781;1;1;1;(0.46732017397880554, 0.41442564129829407);(0.48201945424079895, 0.21147839725017548, 0.5035355091094971);492699395
1;(0.532426118850708, 0.4403016269207001);1;1.56466617104e+15;(5.533211708068848, 99.16324615478516, 644.2654418945312);(-19.16380500793457, 201.5816650390625, 65.32383728027344);(-57.070091247558594, 96.4202651977539, 641.1868286132812);1;2.93724060059;(0.6203323006629944, 0.21821880340576172, 0.5018055438995361);(19.35831069946289, 193.4817657470703, 62.3757209777832);3.32102966309;1;1;1;(0.467899888753891, 0.41463330388069153);(0.4811643064022064, 0.2121524214744568, 0.5037514567375183);492710499
